2018,BRI,Brilliant Classics,BRI95611,5028421956114,Giovanni Battista Bononcini,Bononcini: Divertimenti da Camera - Transcription for Harpsichord,Giovanni Paganelli,1,CD,9.35,14.99,"The light and airy chamber-scaled divertimenti on this recording were composed in London in the early 1720s. They must have been among the first works with which Giovanni Bononcini (1670-1747) sought to make an impression on the discerning audiences and business-minded entrepreneurs who, at the time, were instrumental to a music-rich environment that made the city one of the main centers of European culture. It is perhaps to the detriment of his posthumous reputation that Bononcini became known as Handel's direct rival for the favor of London's musical public: the rivalry between the two men was even immortalized in a piece of satirical doggerel which popularized the English expression 'Tweedledum and Tweedledee'. In fact these divertimenti scored a popular success as soon as they were published; so much so that these harpsichord transcriptions were quickly produced – and then republished two decades later, when they appeared as Suites de Pièces pour le Clavecin, placing them in direct competition with the collection of works under the same name by Handel. The divertimenti are three- and four-movement works designed not to place any great strain upon the listener's attention: the longest movement here lasts barely three minutes. Even the slow movements are simple arias, originally conceived with a high melody instrument in mind – violin or transverse flute – and conforming to a serene and courtly character. By and large, however, they are filled with lively, dance-like quick movements, cheerful in temperament even when the tonality is minor, as it is in half the divertimenti. This is the debut album on Brilliant Classics for the harpsichordist Giovanni Paganelli.",,https://b2b.naxosusa.com/Release.aspx?id=BRI95611,01 Classical,Classical,,Germany,2018 Brilliant Classics,2018 Brilliant Classics,,,,,,,,,,,,,,,,,,,,
2018,BRI,Brilliant Classics,BRI95658,5028421956589,Felix Mendelssohn-Bartholdy,Mendelssohn: Organ Music,Matthias Havinga,1,CD,13.25,20.99,"Bach was a central figure in the musical education of the prodigious young Mendelssohn, and he continued to expand the family's collection of the Leipzig master's organ music. However, he was also gifted at the art of improvisation, which is central to the organist's training, and he later wrote out several of his best improvisations as compositions for posterity. His organ music abounds in the elegance and impetuous vitality which characterize his music in general, while his lifelong immersion in the music of Bach is evident in both the counterpoint and the chorale movements to be found throughout his organ sonatas. Matthias Havinga plays three of the best-known of those sonatas on this album: Op.65 Nos 3, 4 and 6. No.3 concludes in a lovely song without words, a style which he revisited for the Andante tranquillo of No.4. No.6, by contrast, opens with a magnificent set of variations upon the 'Our Father' chorale theme Vater unser in Himmelreich, elaborated with such mastery by Bach in the Clavierübung III. Three standalone movements include an energetic E minor fugue and a much more introverted, even melancholic F minor fugue (a cousin to the despairing F minor string quartet which became his last major composition). The Allegro in D minor begins in brilliant and pianistic fashion (perhaps also owing something to Bach's D major Prelude and Fugue BWV532) before seguing into a chorale and fugue. The arrangements are of the overture to his oratorio St Paul (transcribed by the English organist W.T. Best) and the Scherzo from his incidental music to A Midsummer Night's Dream, which translates surprisingly well to the organ. It is played here on the 1830 Bätz organ in the Koepelkerk in Amsterdam by Matthias Havinga.",,https://b2b.naxosusa.com/Release.aspx?id=BRI95658,01 Classical,Classical,,Germany,2018 Brilliant Classics,2018 Brilliant Classics,,,,,,,,,,,,,,,,,,,,
2018,BRI,Brilliant Classics,BRI95689,5028421956893,Anonymous; Le Vielle de Gastinois; Alfonso X,Mya Senhor Velida - Medieval Lais & Cantigas from France & Spain,Malandanca; Francisco Luengo; Maria Gimenez; Xurxo Varela; Tin Novio; Manuel Vilas; Cesar Arias,1,CD,9.35,14.99,"These medieval cantigas and lais – troubadour compositions from Galicia and France, respectively – display an innovation of the 12th and 13th centuries: themes of courtly love and Marian devotion combined, at once carnal and mystical, encompassing both the profane and the divine. The two lais on this recording are found in a manuscript songbook known as the Noailles Chansonnier from c.1300. In the anonymous Plainte de la Vierge au pied de la croix the Virgin Mary speaks in first person in a figurative lament at the foot of the cross. The Lai de Notre Dame, attributed to 13th-century troubadour Ernoul 'Le Vieux' or 'Le Vielle', begins with the author's promise to keep faith with the Virgin Mary and serve no other woman, a pledge quite reminiscent of those of Alfonso X of Castile in his Cantigas de Santa Maria, one of the largest collections of monophonic songs from the Middle Ages. The Cantigas, attributed to King Alfonso X (1221–1284), were written in early-Medieval Galician-Portuguese, fashionable as a lyrical language in Castile at the time. In Santa Maria loei, e loo e loarei, the king thanks the Virgin Mary for her kindness and protection. Nenbressete, Madre de Deus deals with Mary's role as mediator – in medieval eyes, her primary function. It was composed as a contrafactum on Recordare, translating the antiphon into Galician-Portuguese and expanding it with new musical and poetic concepts. Virgen Madre groriosa, a contrafactum on the estampie 'Reis Glorios' by French troubadour Giraut de Bornelh, binds this album together, demonstrating the relationship between the Galician-Portuguese and French lyrics. To the members of Malandança, medieval music is a field in which both performance and scholarship are unavoidable and interdependent subjects. Research conducted by Francisco Luengo and others into sculptures depicting medieval instruments has opened up a world of sounds, ideas, images and voices from the distant Middle Ages.",,https://b2b.naxosusa.com/Release.aspx?id=BRI95689,01 Classical,Classical,,Germany,2018 Brilliant Classics,2018 Brilliant Classics,,,,,,,,,,,,,,,,,,,,
2018,BRI,Brilliant Classics,BRI95718,5028421957180,Francesco Antonio Bonporti,Bonporti: Sonatas Op. 2 for 2 Violins & B.C.,Labirinti Armonici,1,CD,9.35,14.99,"Francesco Antonio Bonporti (1672-1749) was a priest first and musician second: a 'gentiluomo di Trento' as he described himself on the title page of his Op.1 trio sonatas. Chamber music continued to be Bonporti's preferred creative outlet, at a time when cantatas and increasingly operas obtained wider favor, and his increasingly strenuous attempts to gain royal or aristocratic preferment by dedicating and sending his works to kings, queens and princes proved ever fruitless: he died as he worked, a humble cleric. Bonporti's gifts as a composer only began to be fully appreciated a century ago, and he can now be regarded among the most gifted north Italian composers of his generation, his music even worthy at points of being mistaken for Bach's, as it has been more than once in confused manuscript collections. The language of Corelli lies behind Bonporti's idiom in these trio sonatas, but his creative imagination ranged far and wide, not indebted to any local or popular idiom but always sympathetically conceived for his instruments, and for the violin in particular. The slow movements are more developed than most contemporary Italian comparisons; at all points Bonporti's imaginative harmony and lively part-writing can be enjoyed by any listener who is keen to look beyond the tried and tested trio sonata repertoire. Founded in 2006, Associazione Labirinti Armonici is an early-music ensemble of flexible formation, led by scholarship and close study of manuscripts and critical editions in its revival of repertoire from the Baroque. Like Bonporti, the ensemble is based in the Trento region of Italy, making festival appearances and giving masterclasses in early music.",,https://b2b.naxosusa.com/Release.aspx?id=BRI95718,01 Classical,Classical,,Germany,2018 Brilliant Classics,2018 Brilliant Classics,,,,,,,,,,,,,,,,,,,,
2018,CME CONS,C Major,746408,814337014643,Joseph Haydn,"Haydn: Symphonies Nos. 94, 92, 88",Wiener Philharmoniker,1,DVD,23.39,35.99,"Haydn is generally seen as one of the main originators of the “Viennese sound”, the inimitable style of playing which is still very much alive today and is particularly cultivated by the Vienna Philharmonic Orchestra. This orchestra has Haydn's music in its blood, and its interpretation of his symphonies demonstrates a supreme confidence, musical sophistication and lightness of touch. As a noted American music critic remarked following a performance of the Oxford Symphony conducted by Leonard Bernstein: “Let's have no further argument: the Vienna Philharmonic is the world's greatest orchestra. Bernstein's interpretations of the symphonies have consistently met with unreserved critical acclaim. He, of all conductors, possessed precisely the qualities which Haydn's music requires: grace, charm and a generous measure of wit.” The present recording was recorded at Grosser Musikvereinssaal Wien in 1984 and 1985. This is truly documentation of a master at work.",,https://b2b.naxosusa.com/Release.aspx?id=746408,01 Classical,Classical,,Austria,,2018 C Major,78 Documentaries,7,Humphrey Burton; Joseph Haydn; Leonard Bernstein; Wiener Philharmoniker,Humphrey Burton,1,,2018 C Major,AT,NR,NTSC,0,DVD-9,English,,PCM Stereo,Color,4:03,111,1984/85,
2018,CME CONS,C Major,746504,814337014650,Joseph Haydn,"Haydn: Symphonies Nos. 94, 92, 88",Wiener Philharmoniker,1,Blu-ray,32.75,50.99,"Haydn is generally seen as one of the main originators of the “Viennese sound”, the inimitable style of playing which is still very much alive today and is particularly cultivated by the Vienna Philharmonic Orchestra. This orchestra has Haydn's music in its blood, and its interpretation of his symphonies demonstrates a supreme confidence, musical sophistication and lightness of touch. As a noted American music critic remarked following a performance of the Oxford Symphony conducted by Leonard Bernstein: “Let's have no further argument: the Vienna Philharmonic is the world's greatest orchestra. Bernstein's interpretations of the symphonies have consistently met with unreserved critical acclaim. He, of all conductors, possessed precisely the qualities which Haydn's music requires: grace, charm and a generous measure of wit.” The present recording was recorded at Grosser Musikvereinssaal Wien in 1984 and 1985. This is truly documentation of a master at work.",,https://b2b.naxosusa.com/Release.aspx?id=746504,01 Classical,Classical,,Austria,,2018 C Major,78 Documentaries,7,Humphrey Burton; Joseph Haydn; Leonard Bernstein; Wiener Philharmoniker,Humphrey Burton,1,,2018 C Major,AT,NR,NTSC,0,BD-50,English,,PCM Stereo,Color,4:03,111,1984/85,
2018,CME CONS,C Major,746208,814337014629,Richard Wagner,Wagner: Tristan und Isolde,Peter Hofmann; Hildegard Behrens; Yvonne Minton; Bernd Weikl; Hans Sotin; Chor und Symphonieorchester des Bayerischen Rundfunks,3,DVD,36.65,56.99,"This is one of the most beautiful and brilliant recordings of Wagner´s Tristan und Isolde and it´s first time available on video. Leonard Bernstein's way of conducting this opera is unique and he makes orchestra and singers perform at their very best. The Symphonieorchester des Bayerischen Rundfunks was the only German orchestra with which Leonard Bernstein regularly collaborated for many years and it has numbered among the top ten orchestras in the world. A star cast of singers with Peter Hofmann and Hildegard Behrens in the title roles completes this exceptional semi-staged production. Bernstein's 1981 recording of Wagner's Tristan und Isolde is still considered an outstanding interpretation and has set the bar until this day. When he heard this performance Karl Bohm said, “Bernstein has conducted Tristan und Isolde the way that Wagner intended it to be conducted”.",,https://b2b.naxosusa.com/Release.aspx?id=746208,01 Classical,Classical,,Austria,,2018 C Major,78 Documentaries,7,Bernd Weikl; Chor des Bayerischen Rundfunks; Hans Sotin; Hildegard Behrens; Karlheinz Hundorf; Leonard Bernstein; Peter Hofmann; Richard Wagner; Symphonieorchester &amp; Chor des Bayerischen Rundfunks; Yvonne Minton,Karlheinz Hundorf,3,,2018 C Major,AT,NR,NTSC,0,3 x DVD-9,German,"German (original language), English, French, Spanish, Italian, Korean, Japanese",PCM 2.0,Color,4:03,291,1981,
2018,CME CONS,C Major,746304,814337014636,Richard Wagner,Wagner: Tristan und Isolde,Peter Hofmann; Hildegard Behrens; Yvonne Minton; Bernd Weikl; Hans Sotin; Chor und Symphonieorchester des Bayerischen Rundfunks,1,Blu-ray,32.75,50.99,"This is one of the most beautiful and brilliant recordings of Wagner´s Tristan und Isolde and it´s first time available on video. Leonard Bernstein's way of conducting this opera is unique and he makes orchestra and singers perform at their very best. The Symphonieorchester des Bayerischen Rundfunks was the only German orchestra with which Leonard Bernstein regularly collaborated for many years and it has numbered among the top ten orchestras in the world. A star cast of singers with Peter Hofmann and Hildegard Behrens in the title roles completes this exceptional semi-staged production. Bernstein's 1981 recording of Wagner's Tristan und Isolde is still considered an outstanding interpretation and has set the bar until this day. When he heard this performance Karl Bohm said, “Bernstein has conducted Tristan und Isolde the way that Wagner intended it to be conducted”.",,https://b2b.naxosusa.com/Release.aspx?id=746304,01 Classical,Classical,,Austria,,2018 C Major,78 Documentaries,7,Bernd Weikl; Hans Sotin; Hildegard Behrens; Karlheinz Hundorf; Leonard Bernstein; Peter Hofmann; Richard Wagner; Symphonieorchester &amp; Chor des Bayerischen Rundfunks; Symphonieorchester des Bayerischen Rundfunks; Yvonne Minton,Karlheinz Hundorf,1,,2018 C Major,AT,NR,NTSC,0,BD-50,German,"German (original language), English, French, Spanish, Italian, Korean, Japanese",PCM Stereo,Color,4:03,291,1981,
2018,CTR,Centaur Records,CRC3602,044747360225,Eric Barnum; Blake Henson; Thomas Jennefelt; Ingvar Lidholm; Claudio Monteverdi; Arvo Part; Jake Runestad; Stephen Stucky; Part Uusberg; Eric Whitacre,"University of Washington Chamber Singers: ...behold again, the stars",University of Washington Chamber Singers; Serena Chin; Brianna Valencia; Elizabeth MacIsaac; Andrew Larson,1,CD,13.25,20.99,"This album is a stunning collection of modern works for choir, along with one Monteverdi work, performed beautifully by the University of Wisconsin Chamber Singers, conducted by Geoffrey Boers. The common thread that weaves all of these pieces together is the theme of light and the celestial world. The University of Washington Chamber Singers is a professional level choir consisting of graduate and advanced undergraduate music majors, as well as advanced musicians of majors from across the UW community. Established as the Madrigal Singers in the 1930's under the direction of composer Gerald Kechley, the group gained recognition through its notable conductors Rodney Eichenberger and Joan Conlon. Acclaimed for its vocal prowess and artistic expression, the choir focuses on performing challenging repertoire of all periods with particular emphasis on performing art music of our time. Under the direction of Geoffrey Boers, the group has gained a national and international reputation with performances at the Canadian National Music Festival, the national conventions of Orff Kodaly Society, GALA, and College Music Society, regional conventions of ACDA and MENC, as well as four international tours to the Baltic countries and to Hungary. Most recently, the choir returned to the Baltic to participate in the Latvian National Song Festival during the summer of 2013.",,https://b2b.naxosusa.com/Release.aspx?id=CRC3602,01 Classical,Classical,,,"2017 Centaur Records, Inc.","2017 Centaur Records, Inc.",,,,,,,,,,,,,,,,,,,,
2018,CHC,Challenge Classics,CC 72783,608917278323,Henry Purcell,La Sfera Armoniosa: Symphony While The Swans Come Forward,La Sfera Armoniosa; Johannette Zomer,1,Hybrid SACD,14.81,22.99,"For their debut album on Challenge Classics, La Sfera ARmoniosa and its artistic director have chosen orchestral music and arias from the operas by Henry Purcell. La Sfera Armoniosa, founded in 1992, is a Dutch Baroque ensemble and orchestra specializing in the performance of music from the seventeenth and eighteenth centuries. Artistic director Mike Fentross writes: “I was really moved when I heard my orchestra playing the opening bars of Purcell. I heard a sound that was quite different to what I knew from other present-day baroque orchestras. Was this sound closer to that of Purcell's own orchestra, a sound that he may have had in mind when composing this wondrous music? In the very first chat I had about this project with Lidewij van der Voort, our new concertmaster, we talked about the modern adaptations that are often (and understandably) applied to baroque instruments nowadays, and about the possibility of going back to authentic strings (completely bare gut) and a 17th century bow hold (the French grip) for this Purcell project. As it happens, I'd had a similar conversation not long before that with Lidewei de Sterck, our principal oboist, about authentic reeds (scraped from the inside) and with Graham Nicholson, about 17th century trumpets (natural trumpets with no fingerholes). These aspects, seemingly just details, have a major impact not just on the sound but also the way of playing and therefore on the way we interpret the music. We all felt the need to record this album with these 'experimental' instruments. An orchestral sound with so much transparency and color, a way of playing with such narrative power!”",,https://b2b.naxosusa.com/Release.aspx?id=CC 72783,01 Classical,Classical,,Austria,2018 Challenge Classics,2018 Challenge Classics,,,,,,,,,,,,,,,,,,,,
2018,CHL,Challenge Records,CR 73456,608917345629,Various,Jean-Michel Pilc: Parallel,Jean-Michel Pilc,2,CD,14.81,22.99,"Jean Michel Pilc had already planned on coming to Europe for concerts and master classes, and so a studio recording was arranged in the Netherlands. The result of both recordings is “Parallel”: a double album with two solo piano recordings, conceived in a completely new form, on both sides of the Atlantic Ocean. The album is a fascinating and exciting journey into Jean-Michel's realm of composed and improvised music that makes one want to listen to it over and over again. Jean-Michel writes: “Most people believe that growing up and aging goes hand in hand with gaining knowledge and wisdom. It may be comforting to think that life teaches you things and there is often something true about it. However, for me there is a parallel, deeper reality at work. The more I know, the more I have to unlearn. The music of this album- created in the last years, in two very different sessions with the invisible ink of improvisation- deals with this mysterious and constantly growing part of the unknown: create, forget, and recreate.”",,https://b2b.naxosusa.com/Release.aspx?id=CR 73456,02 Jazz,Jazz,,Austria,2018 Challenge Records,2018 Challenge Records,,,,,,,,,,,,,,,,,,,,
2018,CPH,Christophorus,CHR77420,4010072774200,Various,Vocame: Cathedrals,Vocame,1,CD,14.81,22.99,"Spreading throughout Europe from the 12th century onwards, the vast Gothic church spaces, like wonders of stone suffused with light, inspired the Ensemble VocaMe to produce this album. Four female singers with an enchanting fusion in unison and large spectra in polyphonic singing, along with the tonal colors of multi-instrumentalist Michael Popp, represent the musical extension and interpretation of the church space. The program consists of sacred music that evolved up to the Gothic period. At its center is the Tournai Fair held in the 14th century. It is regarded as the earliest testimony of a mass, which was entirely set to music, as evidenced by medieval manuscripts. During the Gothic period, Paris was one of the most important cultural centers from whence the new Gothic spirit spread throughout Europe. The intellectual elite of this period gathered around its large cathedral and many new compositions of the 13th century emanated from this environment, the so-called “Notre Dame School”. The compositions, like the Tournai Mass, are part of a high culture of music – music that could probably only be heard in the great cathedrals. VocaMe combines this with more folk-like or modest melodies from the Codex Calixtinus (book of Saint James) and the Las Huelgas Codex, among others. Thus, a Gothic soundscape emerges, ranging from simple monophony to the splendor of medieval polyphony.",,https://b2b.naxosusa.com/Release.aspx?id=CHR77420,01 Classical,Classical,,Germany,2018 Note 1 Music,2018 Note 1 Music,,,,,,,,,,,,,,,,,,,,
2018,COV,Coviello,COV91802,4039956918028,Giuseppe Verdi,Verdi: Un giorno di Regno,Gocha Abuladze; Davide Fersini; Valda Wilson; Elisabeth Jansson; Giuseppe Talamo; David Steffens; Leon De La Guardia; Daniel Dropulja; Cappella Aquileia; Czech Philharmonic Choir Brno; Marcus Bosch,2,CD,23.39,35.99,"Giuseppe Verdi's second opera Un giorno di regno is one of the composer's least known works. The premiere in Milan in 1840 was a failure, which Verdi said was due to his own personal circumstances: During the creative process two of his children and his first wife died within two months. Despite the rather weak libretto, the stage work has its merits and captivates, for example, with fresh, catchy melodies that, although they cannot deny the influence of Rossini and Donizetti, are by no means imitative. Only in this opera does Verdi combine his renowned depth of musical characterization with the turbulent entanglements of opera buffa. Un giorno di regno offers an especially light-hearted Verdi experience. This recording of the two-at opera was taken live and features Cappella Aquileia, the Czech Philharmonic Choir Brno, and conductor Marcus Bosch alongside a stunning list of soloists.",,https://b2b.naxosusa.com/Release.aspx?id=COV91802,01 Classical,Classical,,Germany,Deutschlandradio und Coviello Classics,Deutschlandradio und Coviello Classics,,,,,,,,,,,,,,,,,,,,
2018,COV,Coviello,COV91805,4039956918059,Claude Debussy; Thorsten Encke,Julia Bartha: Preludes & Apresludes,Julia Bartha,1,CD,14.81,22.99,"Julia Bartha writes of her new release: “Thorsten Encke has created a wonderful collection of extremely associative and clearly defined character pieces with his Aprèsludes. The multi-layered music fires the imagination and is a rewarding challenge for listeners and pianists alike. I very much enjoyed working on these pieces; they are not only a real pleasure to play, but also take me on a wonderful journey on which I can encounter Debussy. From D'autre part via Ombres-tristesse, Un beau brin de fille, Monsieur Croche-Double Croche and Cloches up to the impetuosity of Bateau-ivre we are repeatedly confronted with extreme opposites. Spontaneity and freedom are juxtaposed by mechanical severity. Individual motifs from Debussy's Préludes flash up. The subtlest pianissimo passages, tender glissandos and bell-like sounds are 'pushed aside' in the next movement by brusque martellato chord clusters, and the consistent utilization of the sostenuto pedal leaves behind vibrant traces of sound. An intensely individual music, which perpetuates Debussy's concept of new tonal aesthetics in our time.” First prize-winner of the 'Jugend musiziert' competition, finalist at the Clara-Haskil Competition in Vevey/Switzerland, and prize-winner at the Gian Battista Viotti International Music Competition in Vercelli, Julia Bartha achieved the leap on to major podiums of the German-speaking and wider international world at an early age. She has appeared at numerous festivals, and her unique profile as a concert pianist is highlighted by the refreshingly unconventional ways in which she bridges the gap between different forms of artistic expression.",,https://b2b.naxosusa.com/Release.aspx?id=COV91805,01 Classical,Classical,,Netherlands,,Coviello Classics,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555085-2,761203508525,Georg Philipp Telemann,"Telemann: Wind Overtures, Vol. 1",L'Orfeo Blaserensemble,1,CD,13.25,20.99,"Georg Philipp Telemann's extant works for wind ensemble take us into the unique region between military music, hunting music, and court table music. However, these ensembles were active not only at the courts as part of the military staff but also influenced middle-class life in the towns through the garrisons stationed in them. Telemann was familiar with these ensembles both in the court and civic spheres, and about twenty works survive today in the characteristic wind instrumentation with woodwind instruments and a pair of horns, ten quintets of more than one movement, ten marches, and a wind version of the so-called Alter Overture TWV 55: F11. This album presents five Quintets for Two Oboes (or oboi d'amore), Two Horns, and Bassoon (thoroughbass) – interpreted by the L'Orfeo Baroque Ensemble, which was established in 2009 with members from the L'Orfeo Baroque Orchestra in order to apply the orchestra's approach to the orchestral literature in the genuine dimensions of a chamber ensemble.",,https://b2b.naxosusa.com/Release.aspx?id=555085-2,01 Classical,Classical,Classical|Orchestral,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555128-2,761203512829,Henri Marteau,"Marteau: Complete Works for String Quartet, Vol. 1",Karine Deshayes; Isasi Quartet,1,CD,13.25,20.99,"It not infrequently happens that the compositional oeuvre of a renowned and perhaps even legendary performing artist disappears from view for quite a long time. In the case of Henri Marteau this disappearance was occasioned in part by the circumstance that some of his compositions remained unpublished. Today the violinist Henri Marteau is known mostly only to specialists or fans of Max Reger's music. After all, during the early years of the twentieth century Marteau was an important violin interpreter of Reger's works. The close association between Marteau and Reger, who arranged Marteau's Cello Concerto for piano in 1905, the year of the publication of the String Quartet No. 2, is sometimes quite evident here and in many other works by him. However, the contrapuntal intricacy of Marteau's quartet also holds in store chromatic passages more reminiscent of Nielsen and his Quartet in E flat major op. 14 from 1897-98 than Reger's modulations. In its own way the quartet very much anticipates developments far into the twentieth century while exploring all the many gives and takes of German and French musical influence. The album also includes Marteau's Huit Mélodies for soprano and string quartet – sung by Karine Deshayes, who in 2016 was named the “Lyric Artist of the Year” for the second time at the prize ceremony of the Victoires de la Musique.",,https://b2b.naxosusa.com/Release.aspx?id=555128-2,01 Classical,Classical,Classical|Chamber Music,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555197-2,761203519729,Felix Mendelssohn Bartholdy,"Mendelssohn: Concerto for Violin, Piano & String Orchestra; Violin Concerto in D minor",Lena Neudauer; Matthias Kirschnereit; Sudwestdeutsches Kammerorchester Pforzheim,1,CD,13.25,20.99,"Lena Neudauer attracted international attention when at the age of fifteen she not only spectacularly won the Leopold Mozart Competition in Augsburg but also was awarded practically all the special prizes. And Matthias Kirschnereit has long enjoyed international renown, even though he eschews the glamorous world of stardom. We have now brought together these two most highly talented musicians for a recording of Felix Mendelssohn Bartholdy's Concerto for Violin, Piano, and String Orchestra, a work with a tradition extending from Bach and Baroque music by way of Mozart and Haydn to early romanticism. In the second early work heard on this album, the Violin Concerto in D minor, the legacy of classicism and that of Bach's highly regarded son Carl Philipp Emanuel, are clearly audible. For Mendelssohn's teacher Zelter and contemporary audiences the musical aesthetic of the late eighteenth century continued to dictate taste. Both of these early concertos attest to an authentic boy genius and an acclaimed public favorite!",,https://b2b.naxosusa.com/Release.aspx?id=555197-2,01 Classical,Classical,,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555170-2,761203517022,Christoph Graupner,"Graupner: Passion Cantatas, Vol. 2",Ex Tempore; Barockorchester Mannheimer Hofkapelle; Annelies Van Gramberen; Jana Pieters; Marnix De Cat; Lothar Blum; Dominik Worner,1,CD,13.25,20.99,"“Graupner holds in store music of the highest artistic sophistication. Flawless vocal achievements and an orchestra that savors all the color nuances of Graupner's carefully thought-out instrumentation make these Passion cantatas a genuine listening feast.” This is what klassik-heute.com wrote after the release of cpo's Vol. 1 featuring cantatas by Christoph Graupner. Vol. 2 now follows, just in time for Passiontide. Once again the instrumentation is manifold in its design, and it is here too that we find the key to Graupner's personal style: he captivates his listeners not so much with catchy, easy-to-remember »melodies« as with intensive play with the various tone colors made available to him by the court chapel members and their instruments. For example, while the Cantata for the Third Sunday in Lent exclusively employs stringed instruments, for the Cantata of the Annunciation of Mary Graupner chooses a clearly more colorful instrumentation by additionally using two transverse flutes and two oboes opposing each other as pairs in the opening chorus. The instrumentation of the Bass Aria No. 5 in the cantata exhibits special finesse. Along with the pair of transverse flutes, the first violin part is given an original design: it has tones held for an entire measure in the lowest register on the lowest string, while the two flutes insistently repeat their syncopated motion. This recording is new proof that Graupner was indeed the most independent-minded and individual and composer of the German Baroque.",,https://b2b.naxosusa.com/Release.aspx?id=555170-2,01 Classical,Classical,,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555050-2,761203505029,Carlo Arrigoni; Ranieri Capponi; Johann Adolf Hasse; Antonio Vivaldi,"Mandolino e Violino in Italia - Concertos, Trios & Sonatas",Anna Torge; Mayumi Hirasaki; Il cantino,1,CD,13.25,20.99,"The Italian composers of the Baroque, led by Antonio Vivaldi, often honored the small instruments of the lute family in their rich compositional oeuvres. At the time these instruments with a fourth-third tuning were known by various names, for example, as the leuto, leutino, mandola, or mandolla. Today the small lute is uniformly termed the “Baroque mandolin” and more rarely the “soprano lute.” The number of composers who wrote attractive works for the mandolin documents the fact that it was then a much-played instrument that musical audiences liked to hear. Accordingly, this new recording brings together concertos, trios, and sonatas by Carlo Arrigoni, Johann Adolf Hasse, Ranieri Capponi, and – of course – Vivaldi. What is particularly surprising here is the so very homogeneous sound of the dialogue between the Baroque mandolin and the Baroque violin – since they are two very different instruments in the field of tonal production. The tonal beauty of both solo parts, with one duo partner supporting the other with accompanying broken chords, produces a captivating effect in the second movement of Vivaldi's Concerto RV 548. The magic of the fascinating tonal idiom of the mandolin and violin duo makes us wish that this rediscovered version will find many delighted listeners. Anna Torge, our soloist on the Baroque mandolin (six courses), has made a name for herself as one of the leading virtuosos on this instrument.",,https://b2b.naxosusa.com/Release.aspx?id=555050-2,01 Classical,Classical,,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,777999-2,761203799923,Ernst Wilhelm Wolf,"Wolf: Jesu, deine Passion will ich jetzt bedenken. Passionsoratorium",Hanna Herfurtner; Marian Dijkhuizen; Georg Poplutz; Mauro Borgioni; Kolner Akademie,1,CD,13.25,20.99,"Ernst Wilhelm Wolf's contemporaries called him the “Weimar Wolf,” a fitting label, inasmuch as Weimar's musical environment greatly influenced the life of this teacher, concertmaster, and organist who advanced to the post of chapel master to Duchess Anna Amalia, a noted patron of the arts. Even though he was a thorn in the flesh for Johann Wolfgang von Goethe, Germany's prince of poets, he remained true to the court and his duchess over the decades. He even declined with thanks an offer from the King of Prussia, Frederick II, to succeed Carl Philipp Emanuel Bach in Berlin. However, the fact that Wolf highly valued Bach's empfindsamer Stil and the style of the Berlin chapel master Carl Heinrich Graun is clearly audible in his works. During recent years Wolf's instrumental music has attracted increasing attention. Now Michael Alexander Willens has recorded Wolf's oratorio Jesu, deine Passion will ich jetzt bedenken. In this work, like Graun in his Tod Jesu, the composer, who in 1756 was only a little over twenty, reflects on the Passion of Christ and relives it with deep emotion. An absolute masterpiece from the age of musical sensibility with arias of great melodic appeal that are guaranteed to leave no heart unmoved!",,https://b2b.naxosusa.com/Release.aspx?id=777999-2,01 Classical,Classical,,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
2018,CPO,CPO,555173-2,761203517329,Johann Cruger; Georg Friedrich Handel,"Handel: Johannes-Passion; Choralkantate ""Ach Herr, mich armen Sunder""",Ulrike Hofbauer; Ina Siedlaczek; Alexander Schneider; David Erler; Hans Jorg Mammel; Tobias Hunger; Wolf Matthias Friedrich; Matthias Vieweg; La Capella Ducale; Musica Fiata,1,CD,13.25,20.99,"Roland Wilson enjoys great esteem as a trumpeter and a cornett player who performs with his own ensemble, and as a musicologist his name stands for the rediscovery of many an early music rarity. On our new recording we hear two highly interesting works that once were (and today still are) ascribed to George Frideric Handel. Johann Mattheson, who was working on the setting of the same libretto in 1723, wrote a detailed review of this Passion probably first performed in 1704 and published anonymously. Although Mattheson does not mention the “world-famous” man by name, his choice of words repeatedly offers clear references, for example, when he states that the inscription Pilate had put on the cross caused him “new business” (“neue Händel”). Mattheson doubtless knew exactly who the composer was, and everything that he describes is a perfect match for Handel. For me, there is a lot in the score that recalls the mature Handel while sounding very much like a young man who was then in quest of his individual style. The same applies to the chorale cantata “Ach Herr, mich armen Sünder,” a work certainly suggesting an even earlier date of composition. This new recording by the early music specialists of Musica Fiata and an ensemble of soloists brings this wonderful music to life with fantastic tonal homogeneity and balance, technical finesse, and historical knowledge.",,https://b2b.naxosusa.com/Release.aspx?id=555173-2,01 Classical,Classical,,Germany,2018 CPO,2018 CPO,,,,,,,,,,,,,,,,,,,,
