2018,Centaur Records,CRC3632,044747363226,Vincent Persichetti,Myron Silberstein: Piano Music by Vincent Persichetti (1915-1987),Myron Silberstein ,1,CD,13.25,20.99,"Myron Silberstein's career as a concert pianist, accompanist, teacher, and composer has spanned nearly twenty years. First coming to prominence in 1991 upon winning the Giornate Musicali International Piano Competition in Sperlonga, Italy, Mr. Silberstein's full-length European debut followed in 1992. His 1993 recital at Weill Recital Hall of Carnegie Hall attracted the attention of Connoisseur Society Records, for which he recorded works by Franck, Bloch, and Giannini in 1994. This recording was named to Fanfare Magazine's ""Want List"" of 1996 and was cited by critic Peter J. Rabinowitz as the best debut recording of the year. On his new release, Myron Silberstein has chosen to record the works of one of the most important composers of the twentieth century- Vincent Persichetti.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3632&medium=phy,01 Classical,Classical,,,2018 Centaur Records,2018 Centaur Records,,,,,,,,,,,,,,,,,,,,
2018,Centaur Records,CRC3653,044747365329,Joseph M. Levin,Levin: September,Jana Flygstad; Dennis McElroy; Gila Goldstein; Jessica L. Dorman ,1,CD,13.25,20.99,"Composer Joseph Levin writes music depicting a multitude of themes, including the raw currents of nature, balletic grace, the solitary soldier, and NASA's New Horizon Spacecraft. Joseph Levin writes about his compositional style and education: ""Classical training in composition with Leo Edwards at the Mannes College of Music in New York City and private jazz studies with Eric Goletz and other artists are the foundation upon which my compositions are built."" As a follow up to his highly praised album Passageways, September includes works for solo piano, flute, and mixed chamber group. Esteemed musicians heard on this release include flutist Jana Flygstad, clarinetist Dennis McElroy, and pianists Gila Goldstein and Jessica L. Dorman.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3653&medium=phy,01 Classical,Classical,,,2018 Centaur Records,2018 Centaur Records,,,,,,,,,,,,,,,,,,,,
2018,Centaur Records,CRC3655,044747365527,Antonio Vivaldi,George Speed: Vivaldi Sonatas,George Speed; Se-Hee Jin ,1,CD,13.25,20.99,"George Speed began his career with the Oklahoma City Philharmonic in 2004 as a substitute bass player but was selected as principal bass in 2006.  He began playing bass because of an outstanding string program at his school back in Spartanburg, South Carolina. His main musical influences are Edgar Meyer, bass soloist and his professor at Vanderbilt, where he received a bachelor of music in Bass Performance and European History, and Edwin Barker, Principal Bassist of the Boston Symphony and his professor at Boston University, where he received a master of music degree. In addition to the OKC Phil, Speed has played with the Boston Pops Orchestra, where he performed during the pregame show at Super Bowl XXXVI, the Boston Symphony, Boston Classical Orchestra, New England String Ensemble, Fort Worth Symphony, Tulsa Symphony, and former Florida Philharmonic Orchestra. He is also an Assistant Professor of Double Bass at Oklahoma State University. On the present release, Speed presents Vivaldi Cello Sonatas. He has studied these works for many years, and it shows fully in these idiomatic performances.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3655&medium=phy,01 Classical,Classical,,,2018 Centaur Records,2018 Centaur Records,,,,,,,,,,,,,,,,,,,,
2018,Claudio Records,CR6041-2,5016198604123,Leos Janacek,Adam Stadnicki & Galya Kolarova: La Premiere,Adam Stadnicki; Galya Kolarova ,1,CD,13.25,20.99,"""La Prèmiere"" is a recording presenting the first compositions for cello and piano by Leoš Janacek, John Frandsen and Johannes Brahms, and the first and only Sonata for solo piano by Leoš Janacek - a musical journey stretching over a period of about 150 years. Of Polish roots, Adam Stadnicki is the founding member of ""Copenhagen Piano Quartet"", a chamber music group with which he has won numerous prizes in various international competitions. As permanent member of Athelas Sinfonietta Copenhagen and has premiered works by famous contemporary composers as Anna Thorvalsdottir, Rune Glerup and Simon Steen Andersen. Bulgarian-born pianist Galya Kolarova won 1st prize for soloist with orchestra at Festival Musica in Laguna in Italy for her interpretation of Chopin's Piano Concerto No.2 and 2nd prize at the Nordic Piano Forum in Copenhagen, Denmark. Galya performed in John Frandsen's chamber opera ""A Dolls's House"" and John Frandsen wrote Kaleidoscope for Galya and Adam which they premiered in 2017.",,https://b2b.naxosusa.com/Album.aspx?product=CR6041-2&medium=phy,01 Classical,Classical,Classical|Cello,United Kingdom,Claudio Records Ltd,Claudio Records Ltd,,,,,,,,,,,,,,,,,,,,
2018,Claudio Records,CR6041-6,5016198604161,Leos Janacek,Adam Stadnicki & Galya Kolarova: La Premiere,Adam Stadnicki; Galya Kolarova ,1,Blu-ray Audio,13.25,20.99,"""La Prèmiere"" is a recording presenting the first compositions for cello and piano by Leoš Janacek, John Frandsen and Johannes Brahms, and the first and only Sonata for solo piano by Leoš Janacek - a musical journey stretching over a period of about 150 years. Of Polish roots, Adam Stadnicki is the founding member of ""Copenhagen Piano Quartet"", a chamber music group with which he has won numerous prizes in various international competitions. As permanent member of Athelas Sinfonietta Copenhagen and has premiered works by famous contemporary composers as Anna Thorvalsdottir, Rune Glerup and Simon Steen Andersen. Bulgarian-born pianist Galya Kolarova won 1st prize for soloist with orchestra at Festival Musica in Laguna in Italy for her interpretation of Chopin's Piano Concerto No.2 and 2nd prize at the Nordic Piano Forum in Copenhagen, Denmark. Galya performed in John Frandsen's chamber opera ""A Dolls's House"" and John Frandsen wrote Kaleidoscope for Galya and Adam which they premiered in 2017.",,https://b2b.naxosusa.com/Album.aspx?product=CR6041-6&medium=phy,01 Classical,Classical,Classical|Cello,United Kingdom,Claudio Records Ltd,Claudio Records Ltd,,,,,,,,,,,,,,,,,,,,
2018,Composers Concordance Records,comcon0047,682500379734,Gene Pritsker,Pritsker: Eclectic Music eXtravaganza,Kai Schumacher; Philipp Bernhardt; Petro Krysa; Thomas Fischer; Gene Pritsker; Zarko Jovasevic; Mark Kostabi; Bel; Yejin Gil; Franz Hackl; Paul Kleber; Nikolai Scharnofske; Clair Obscur Sax Quartet; EMX Ensemble ,1,CD,11.7,17.99,"Eclectic Music eXtravaganza (EMX) is a collective of an international array of musicians who meet up in Berlin (and other world stages) to produce a very eclectic chamber music concert, a music salon for the 21st century. These artists stage an event that is beyond genre boundaries, a diverse jam session between jazz, rock, electronic and contemporary classical music. On their first recording, they take various chamber music of Gene Pritsker, performed at various venues, and put together an eclectic chamber album that demonstrates the groups philosophy, virtuosity and diversity.  The directors of the ensemble for this release are pianist Kai Schumacher, percussionist Philipp Bernhardt, and conductor Gene Pritsker.",https://youtu.be/HniLjplcWvQ,https://b2b.naxosusa.com/Album.aspx?product=comcon0047&medium=phy,01 Classical,Classical|Classical Crossover,Classical|Chamber Music,United States,EMX 2018,,,,,,,,,,,,,,,,,,,,,
2018,Danacord,DACOCD791-792,5709499791929,Johann Sebastian Bach,"The Legendary Danish Organist Finn Videro - A Retrospective in Four Volumes, Vol. 1",Finn Videro ,2,CD,26.51,40.99,"The complete recording of the Johann Sebastian Bach ""Orgelbuchlein"" changed organ playing forever, not only in Denmark, but all over Europa and in America. The rhythmic precision, legato-playing and the perfect registration became, for years, the benchmark for Bach playing. Finn Viderø played the organ music of Johann Sebastian Bach in a way that created envy and fear from all other organists. He used the baroque organs to perfection and his stylish way with registrations and performing simply stunned all and brought Bach-playing afresh. This is the first volume in the retrospective release series featuring undoubtedly the greatest Danish organist ever. Finn Videro made these legendary recordings in the 1950s and they are here for the first time collected and presented in new digital mastery. None of these recordings have ever before been available on modern recording technology. All were expertly transferred from the best possible sources, and are presented now with extensive notes.",,https://b2b.naxosusa.com/Album.aspx?product=DACOCD791-792&medium=phy,01 Classical,Classical,Classical|Solo Instrumental,Denmark,2018 Danacord,2018 Danacord,,,,,,,,,,,,,,,,,,,,
42524,DUX,DUX1279,5902547012797,Marian Borkowski,Borkowski: Solo Works,Marian Borkowski; Andrzej Chorosinski; Marcin Tadeusz Lukaszewski; Patrycja Piekutowska; Zdzislaw Piernik; Stanislaw Skoczynski; Tomasz Strahl,1,CD,15.59,23.99,"Marian Borkowski is a composer, musicologist, pianist, pedagogue, and organizer of musical life. Born in August 1934 in Pabianice, he studied composition with Kazimierz Sikorski and piano with Jan Ekier and Natalia Hornowska at the State Higher School of Music in Warsaw. He went on to further his studies with Nadia Boulanger and Olivier Messiaen at the Paris Conservatory. He has been on the faculty of the Academy of Music in Warsaw since 1968, and has held many different roles. His work as a composer represents a wide spectrum of styles and genres. The present release represents his solo oeuvre. Several works for solo piano are included, as well as solo compositions for organ, cello, and even solo percussion.",,https://b2b.naxosusa.com/Album.aspx?product=DUX1279&medium=phy,01 Classical,Classical,Classical|Contemporary Era,,,,,,,,,,,,,,,,,,,,,,,
2018,Dynamic,CDS7734.40,8007144077341,Nicolo Paganini,Paganini Complete Edition,Massimo Quarta; Orchestra of the Teatro Carlo Felice di Genova; Salvatore Accardo; London Philharmonic Orchestra; Charles Dutoit; The Chamber Orchestra of Europe; Franco Tamponi; Franco Mezzena; Coro Januensis; Franco Traverso; Rino Vernizzi; Orchestra da Camera di Genova; Antonio Plotino; Luigi Alberto Bianchi; RIAS Orchester Berlin; Jacques Delacote; Bruno Pignata; Lorenzo Lugli; Paola Mosca; Giuseppe Briasco; Ernest Braucher; Riccardo Agosti; Dora Bratchkova; Gotz Hartmann; Andrea Noferini Antonello Farulli; Adriano Sebastiani; Gianluca Allocco; Dario De Stefano; Leonidas Kavacos; Stefan Milenkovich; Pier Domenico Sommati; Claudio Gonella; Dorina Frati; Piera Dadomo; Maurizio Preda; Guido Fichtner; Stefano Delle Donne; Marco Scicli; Damiano Puliti; Luca Fanfoni; Daniele Fanfoni; Luca Ballerini; Luca Simoncini; Fabrizio Giudice; Bin Huang; Nicholas Goluses; Lucia Cortese; Fabio Macelloni; Choir of the Vocal Technique Class of the Paganini Conservatory of Genoa; Giulio Bignami; Sandro Fuga; Ruggiero Ricci; Arturo Toscanini; NBC Orchestra; Vasa Prihoda; Arthur Grumiaux; Orchestre des Concerts Lamoureux; Franco Gallini; Franco Gulli; Orchestra dell'Angelicum; Luciano Rosada; Yehudi Menhuin; Orchestre Symphonique del Paris; Pierre Monteux; I Virtuosi di Assisi; Piero Mordini; Jascha Heifetz; Andre Benoist; Arpad Sandor; Carl Furstner; Guido Agosti; Ferenc Von Vecsey; Fritz Kreisler; The Philadelphia Orchestra; Eugene Ormandy; Zino Francescatti,40,CD,70.19,107.99,"This just might be one of the most important releases in the entire Dynamic catalog. Maybe even in all of recording history. For the first time ever, all of Paganini's works have been collected in one single release, featuring all the best interpreters of the composer's music: Salvatore Accardo, Massimo Quarta, Leonidas Kavacos, Luigi Alberto Bianchi, Stefan Milenkovic, Franco Mezzena, the Quartetto Paganini, Bin Huang, Luca Fanfoni, and many others. The release also includes historical documents featuring milestone Paganini interpretations by Ruggiero Ricci, Arthur Grumiaux, Yehudi Menhuin, Franco Gulli, Vasa Prihoda, and others. The six concertos, as well as several other works, are performed on Paganini's 1742 Guarneri del Gesu violin. There is also a section of the release that features rare and newly re-discovered works in their world premiere recordings.",,https://b2b.naxosusa.com/Album.aspx?product=CDS7734.40&medium=phy,01 Classical,Classical,Classical|Orchestral,Austria,2018 Naxos Records,,,,,,,,,,,,,,,,,,,,,
2018,EigenArt,EIGEN10540CD,4009850105404,Johann Sebastian Bach,Musical Offering BWV 1079 - Setting by Sebastian Gottschick,Ensemble Vintage Koln; Ariadne Daskalakis,1,CD,17.15,26.99,"This release is a good example of the way centuries-old music inspires people of today to make something new. J. S. Bach took the theme he was given by the Prussian king Frederick the Great as an opportunity for a compositional logical game. One line of notes is enough to build - together with the king theme - a whole piece of 2, 3 or 4 voices. The mathematical strength of this task and the timeless beautiful solution by J. S. Bach fascinates until today. The German composer Sebastian Gottschick arranged the pieces, added pizzicati to the slow movement of the trio sonata, he created two new pieces with the material of Bach and combined the pieces to a contemporary concert. Ariadne Daskalakis and her Ensemble Vintage Cologne present the modern concert version by Sebastian Gottschick as well as the missing original versions by Bach. The musicians adapt perfectly to the particular stylistic context, and they play originally and emotionally.",,https://b2b.naxosusa.com/Album.aspx?product=EIGEN10540CD&medium=phy,01 Classical,Classical,,Germany,2018 TACET,2018 TACET,,,,,,,,,,,,,,,,,,,,
2018,First Hand Records,FHR65,5060216346465,Johann Sebastian Bach,Bach: The Well-Tempered Clavier,Alexandra Papastefanou ,4,CD,13.25,20.99,"One of the greatest achievements in musical composition history, The Well-Tempered Clavier of Johann Sebastian Bach is a collection of two sets of preludes and fugues in all 24 major and minor keys. It seem both books, composed two decades apart, were written primarily for educative personal and private use in the home – probably to be played on the intimate clavichord. One of the most famous works written for the keyboard, The Well-Tempered Clavier is simply enjoyable music of the highest craftsmanship. Alexandra Papstefanou graduated from Athens Conservatoire, where she studied piano under Aliki Vatikioti. She followed her studies with Olga Zhukova at the Moscow Tchaikovsky Conservatory, with Peter Solymos, at the Franz Liszt Academy of Music in Budapest and, on a scholarship from the Alexander Onassis Foundation, at the University of Indiana in Bloomington, USA, with the highly influential teacher György Sebok. She has also taken lessons from Alfred Brendel. Papastefanou was a finalist at the Clara Haskil Competition in Switzerland and received the Liebstoeckl and Fazioli Prizes at the International Geneva Competition, as well as the Spyros Motsenigos Prize from the Academy of Athens. She has performed all of Bach's keyboard works and, in a series of recitals, has presented his complete Well-Tempered Clavier, Goldberg Variations, The Art of Fugue, and The Musical Offering as well as his keyboard concertos.",https://youtu.be/1j0iilL2Vcs,https://b2b.naxosusa.com/Album.aspx?product=FHR65&medium=phy,01 Classical,Classical,,United Kingdom,2018 First Hand Records,2018 First Hand Records,,,,,,,,,,,,,,,,,,,,
2018,Haenssler Classic,HC17054,881488170542,Anton Bruckner,Bruckner: Piano Works - 13 World Premiere Recordings,Ana-Marija Markovina,1,CD,14.81,22.99,"This compilation features compositions, studies and fragments in various arrangements and at various levels of development, pieces that not only represent Bruckner's course of study but also anticipate his future impact as a symphonist and reformer of musical idiom. So, just as a few pencil strokes outlining the architectural design of a magnificent building may give a more vivid impression than the final realisation of the design, the compositions from the study book may seem more vivid to us than the great symphony. They are a world unto themselves. Bruckner's piano works (the compositions and sketches from the study book and the published works) occupy, at best, a marginal position in the eyes of the concert world, performers, listeners and organisers. Their rich substance is yet to be duly acknowledged, for these small-scale works are the fascinating building-blocks of great music. The school with which the composer allied himself through his study with connoisseurs of revolutionary musical initiatives (notably Otto Kitzler) has here been embraced by the genius to full effect.",,https://b2b.naxosusa.com/Album.aspx?product=HC17054&medium=phy,01 Classical,Classical,,Germany,2018 Profil Medien,2018 Profil Medien,,,,,,,,,,,,,,,,,,,,
2018,IBS Classical,IBS-102018,8436556422997,Anonymous; Manuel Correa; Filipe da Cruz; Manuel Machado,Hirviendo el mar - Spanish Baroque Vocal Music,Vandalia Ensemble; Ars Atlantica Ensemble; Rocio de Frutos; Veronica Plata; Gabriel Diaz; Victor Sordo; Javier Cuevas; Manuel Vilas ,1,CD,12.47,19.99,"Vocal secular music in 17th century Spain began to be studied when Francisco Asenjo Barbieri and Felipe Pedrell showed interest for the issue at the end of the 19th century. Everything pointed to an exponential increase in those studies with the arrival of the 21st century, but it was not the case. Once the first years of the new millennium were over, in which the studies by Gerardo Arriaga, Lola Josa and a few others were published, the research drastically decreased. This album aims to rekindle that preservation. The works here are sung pieces, in verse and vernacular language, known in that period as human tones (or just tones) when they were profane, and divine tones when they were religious. Those composed in the first half of the 17th century were mostly polyphonic, which reveals that, in this period, polyphony was still thought to be highest. The Book of Human Tones, preserved at present at the National Library of Spain under the signature M 1262, constitutes, with its 222 works, a privileged sample of all the aspects. Who might be interested in these works has now the possibility to listen to them in a retrained performance on four voices with harp accompaniment, one of the instruments used in this repertoire. If, on the one hand, the vocal quartet shows that the ""grace notes"" (""quiebros"") and voice effects do not constitute an impediment for the care of tuning, on the other hand the harp adds to the score beautiful introductory and transition passages based on the features of passacaglias and 17th century dances.",,https://b2b.naxosusa.com/Album.aspx?product=IBS-102018&medium=phy,01 Classical,Classical,,Spain,2018 IBS Artist,2018 IBS Artist,,,,,,,,,,,,,,,,,,,,
2018,ICSM Records,ICSM 005,5060399880114,Theodosii Spassov,Theodosii Spassov Trio: Live in London,Theodosii Spassov; Rumen Toskov; Hristo Yotsov ,1,CD,14.81,22.99,"The present release was recorded live at the South Bank Centre, London on June 30, 2002. The best way of describing this recording comes out of the producer's mouth. Ivo Varbanov writes: ""This concert was a special night, probably one of those special concerts that happen few times in a lifetime. Looking back, I can say that I am very happy I have organized the gig at the South Bank in London for the Theodosii Spassov Trio. There was some magic in the air that evening, all the elements converging towards the perfect event, inspiration, joy, elation. It is very important because this is one of the only three recordings available of this Trio.""",,https://b2b.naxosusa.com/Album.aspx?product=ICSM%20005&medium=phy,30 World/Int'l.,World,World|Traditional Celtic,United Kingdom,2014 ICSM Records,2014 ICSM Records,,,,,,,,,,,,,,,,,,,,
2018,ICSM Records,ICSM 006,5060399880121,Igor Stravinsky,Stravinsky: Legendes anciennes,Fiammetta Tarli; Ivo Varbanov ,1,CD,14.81,22.99,"This release features a rarely performed version for four hands of Stravinsky's celebrated Russian ballet scores of Petrushka and The Rite of Spring. It allows the listener to experience these masterpieces at a seminal, investigative stage of their development. One can almost imagine Stravinsky at his own piano writing out the notes by hand as he played. The details and new perspectives that emerge in the piano versions shed new light upon Stravinsky's musical invention as well as his architectural mastery. The two pianists Ivo Varbanov and Fiammetta Tarli do not seem to emulate the orchestral score but rather carry on with their own investigation of new, powerful pieces to add to the four-hand piano repertoire.",,https://b2b.naxosusa.com/Album.aspx?product=ICSM%20006&medium=phy,01 Classical,Classical,Classical|Piano,United Kingdom,2015 ICSM Records,2015 ICSM Records,,,,,,,,,,,,,,,,,,,,
2018,ICSM Records,ICSM 007,5060399880138,Claude Debussy,"Debussy: Piano Works, Vol. 1",Dennis Lee ,1,CD,14.81,22.99,"This album contains a selection of seminal piano works by Claude Debussy, including vol. 1 of Images, the rarely performed Images oubliées, Estampes, Deux arabesques, virtuosic L'isle joyeuse and delightful La plus que lente. Dennis Lee's interpretation is a pure gem and a discovery for the serious music lover and collector. Dennis Lee was born in Malaysia. On an Associated Board scholarship he studied piano (with Angus Morrison) and violin at the Royal College of Music in London. There he gained Honours diplomas in both instruments. Dennis Lee has won many competition prizes, including at Busoni, Casagrande and Sydney. He has performed with most of the BBC orchestras, the Royal Liverpool Philharmonic, Halle, and others, and has appeared at the Royal Festival Hall, Barbican and in festivals like Brighton, Cheltenham, Montreux, Adelaide and others.",,https://b2b.naxosusa.com/Album.aspx?product=ICSM%20007&medium=phy,01 Classical,Classical,Classical|Piano,United Kingdom,2015 ICSM Records,2015 ICSM Records,,,,,,,,,,,,,,,,,,,,
2018,ICSM Records,ICSM 008,5060399880145,Johannes Brahms,"Brahms on the Piano, Vol. 3",Jozef Luptak; Ivo Varbanov ,1,CD,14.81,22.99,"Lupták's cello and Varbanov's piano are masterly integrated in a new interpretation of Brahms's Piano and Cello Sonatas op. 38 and op. 99 on this new release. This is a modern recording made according to ICSM's beliefs in natural sound, with all the features of two centuries of chamber music in Mitteleuropa, and is a peak of natural music making by two likeminded artists. Jozef Lupták is one of the most prominent figures in Slovak musical scene. He holds the ""Award of the Minister of Culture"" for his successes as a concert cello soloist and artistic director and founder of the festival Convergence, was nominated for a prestigious ""Cristal Wing Award"" in Slovakia and was awarded several international Prizes. Ivo Varbanov is a leading figure of Bulgarian music and culture abroad. After a forced stop from performing from 2009 to 2012 due to Leukemia he has returned to the stage with impressive performances. He is a recipient of the Ivan Vazov Award for the popularisation of Bulgarian Culture abroad, and in 2011 he was also awarded the Silver Lion Award from the Ministry of Foreign Affairs.",,https://b2b.naxosusa.com/Album.aspx?product=ICSM%20008&medium=phy,01 Classical,Classical,Classical|Cello,United Kingdom,2015 ICSM Records,2015 ICSM Records,,,,,,,,,,,,,,,,,,,,
2018,ICSM Records,ICSM 009,5060399880152,Anthony Donchev; George Donchev; Hristo Yotsov,Donchev & Yotsov: Time In Time Out,Anthony Donchev; Hristo Yotsov; George Donchev,1,CD,14.81,22.99,"Born out of the natural flow of the music and the extraordinary empathy between Hristo Yotsov and the Donchev brothers, Anthony and George, Acoustic Version is about the musical synergy and chemistry between the players. It is already a classic in its genre: over the last thirty years jazz, ethno-jazz and fusion have flourished in Bulgaria. The listener will find elements of Bulgarian folklore treated in an ""urban"" way, the European classical music heritage of chamber music making, and experimental contemporary jazz. The magazine of the European Jazz Association – Jazz Forum says: ""Donchev and Yotsov have managed to extend the jazz language to fields, where no one ever now has made experiments.""",,https://b2b.naxosusa.com/Album.aspx?product=ICSM%20009&medium=phy,02 Jazz,Jazz,Jazz|Contemporary Jazz,United Kingdom,2015 ICSM Records,2015 ICSM Records,,,,,,,,,,,,,,,,,,,,
2018,Kairos,0015051KAI,9120040731946,Roger Reynolds,Reynolds: Aspiration,Irvine Arditti; Paul Hembree; inauthentica,2,CD,23.39,35.99,"Composer Roger Reynolds writes of his new release, Aspiration: ""While composing the music that would become 'Aspiration,' a title came into my mind as an inevitability… I mentioned the title to Irvine in an email and he responded, 'That's a strange name.' Dedicated as he is to ideal outcomes, he was perhaps not at that moment considering that they are always uncertain, a sought-for result of the perilous act of ""reaching further."" He suggested calling this release ASPIRATION, and I immediately embraced the idea. I mean to honor, in a general way, the ideal and the practice of always doing everything one imagines one might in search of elevated outcomes."" This release features four works by Reynolds, all centering around the violin, which is here played by the aforementioned Irvine Arditti.",,https://b2b.naxosusa.com/Album.aspx?product=0015051KAI&medium=phy,01 Classical,Classical,,Germany,2018 paladino media,2018 paladino media,,,,,,,,,,,,,,,,,,,,
2018,LPO,LPO-0108,5060096760207,Francis Poulenc,Poulenc: Piano Concerto; Organ Concerto; Stabat Mater,London Philharmonic Orchestra; Alexandre Tharaud; James O'Donnell; Kate Royal; London Philharmonic Choir,1,CD,10.91,16.99,"This release is the sixth on the LPO label conducted by Yannick Nézet-Seguin. The performances on this album, recorded in 2013 and 2014, were part of his final season as Principal Guest Conductor. The Organ Concerto was performed by James O'Donnell as part of the Pull Out All The Stops festival, celebrating the restoration of the Royal Festival Hall organ, which had been out of use since 2005. These performances were very well reviewed at the time: ""Yannick Nézet-Séguin is a master-painter and drew a rich spectrum of colours from the London Philharmonic Orchestra to decorate each of these scores in a distinctive way"" (Bachtrack). ""Yannick Nézet-Séguin [was] alive to the solemn and dramatic aspects of Poulenc's setting, its radiance, jauntiness, pealing vitality and ritual dance"" (Classical Source). The album features performances from star soloists: organist James O'Donnell; soprano Kate Royal; pianist Alexandre Tharaud. The Times said of the Organ Concerto: ""under the meticulous direction of Yannick Nézet-Séguin, the London Philharmonic Orchestra's strings formed a pale gold halo around the organ as James O'Donnell navigated the crazy-mirror harmonies of Poulenc's concerto with brisk, unflappable agility.""",,https://b2b.naxosusa.com/Album.aspx?product=LPO-0108&medium=phy,01 Classical,Classical,Classical|Orchestral,Lithuania,2018 London Philharmonic Orchestra Ltd,2018 London Philharmonic Orchestra Ltd,,,,,,,,,,,,,,,,,,,,
2018,LPO,LPO-0107,5060096760191,Sergei Prokofiev,Prokofiev: Violin Concerto; Symphony No. 3; Chout; Reves,London Philharmonic Orchestra; Vadim Repin; Simon Callow,2,CD,14.03,21.99,"This is the first solely Prokofiev release on the LPO label. Until now only excerpts from the Chout Suite have been available. This is also the first chance to hear renowned virtuoso violinist Vadim Repin on the LPO label. Repin won his first competition at the age of five, and at 17, he was the youngest ever winner of the prestigious Queen Elisabeth Competition. This is Repin's first commercial release of the First Violin Concerto. This performance of Chout is narrated in English by stage and screen legend Simon Callow. Callow brings to life the story of a buffoon who, through many tricks and deceptions, outwits seven other buffoons. This release includes the full score of the 1921 ballet Chout. The full ballet is rarely performed and has only been recorded a handful of times in its history, the first being in 1985. Alexander Lazarev has been praised for his interpretations of Prokofiev. David Nice notes his ""refreshing emotional directness,"" and The Scotsman reported that his performance ""swaggered with confidence and fizzed with electricity.""",,https://b2b.naxosusa.com/Album.aspx?product=LPO-0107&medium=phy,01 Classical,Classical,Classical|Orchestral,Lithuania,1997 BBC,2018 London Philharmonic Orchestra Ltd,,,,,,,,,,,,,,,,,,,,
2018,Melodiya,MELCD1002535,4600317125357,Johann Sebastian Bach,Bach: Six Suites for Cello Solo,Daniil Shafran,2,CD,23.39,35.99,"Firma Melodiya presents Johann Sebastian Bach's solo suites performed by Daniil Shafran, one of the best archival recordings of cello art. ""A Paganini of the 20th century"", a ""musician … with the most melodious sound among all the living string performers"", ""his art achieves the brinks of supernatural"" are just a few of the rapturous remarks from domestic and foreign critics about Daniil Shafran. His artistic career of more than 60 years was a whole era in Russian and world performing art of the 20th century. Shafran was one of the first Soviet cellists to turn to Bach's music. However, the outstanding cellist's ""way to Bach"" was long and complicated. According to Shafran, he used to treat Bach's cello suites as ""instructive"" music, but the recordings of Pablo Casals, who he met after the war, overthrew his idea of the cello Bach. Even after that Shafran had just some of the pieces or their parts in his repertoire and finally performed and recorded Bach's sonatas for cello and piano with composer Andrei Volkonsky. The complete suites for solo cello were performed by Shafran during the concert season of 1966 in Moscow. The recordings of six cello suites by J.S. Bach made in the 1970s definitely were one of the peaks of Daniil Shafran's career.",,https://b2b.naxosusa.com/Album.aspx?product=MELCD1002535&medium=phy,01 Classical,Classical,,Russia,,,,,,,,,,,,,,,,,,,,,,
2018,Musica Omnia,MO0711,801890071121,Agostino Steffani,Steffani: O barbaro Amore,Andreanne Brisson Paquin; Celine Ricci; Jose Lemos; Steven Soph; Mischa Bouvier; Deborah Fox; Jennifer Morsches; Jory Vinikour,1,CD,10.91,16.99,"Trained as a singer, Agostino Steffani was an impeccable composer for the voice. His ingratiating melodies, held by sure-footed harmony, subtly convey every nuance of the words that he set. In his chamber duets these qualities are enhanced by a richness of vocal textures ranging from parallel motion to intricate counterpoint. Like the trio sonatas of Corelli (their instrumental counterparts), the duets of Steffani were the pinnacle of their genre, providing models for Handel and others. That the magnificent examples on this release are presented as a story demonstrates that they approach the subject of love from an ingenious variety of angles. Leading vocalists present these works, all experts in the dramatic Italian baroque vocal style, and noted harpsichordist Jory Vinikour provides musical direction for the project.",,https://b2b.naxosusa.com/Album.aspx?product=MO0711&medium=phy,01 Classical,Classical,Vocal,United States,2018 Musica Omnia,2018 Musica Omnia,,,,,,,,,,,,,,,,,,,,
2018,Navona,NV6174,896931004749,Walter Steffens; Friedrich Holderlin; Marec Bela Steffens,Steffens: Two Cells in Sevilla,Sonja Bruzauskas; Todd R Miller; Octavio Moreno; Benjamin LeClair; Anne Leek; Alexander Potiomkin; Masahito Sugihara; Erika Johnson; Paul Boyd; Tali Morgulis ,1,CD,11.69,17.99,"In many ways, Walter Steffens' Two Cells in Sevilla is a work of polar opposites. Quasi-tonal but modern, traditional but minimalist, the German composer has created an opera uniting two historical protagonists as multi-faceted as the music itself.  The libretto, written by Steffens' son Marec Béla Steffens, fancifully merges the lives of Brother Gabriel Téllez, best known under his pen name Tirso de Molina as the inventor of the fictional womanizer Don Juan, and that of Miguel de Cervantes, the author of windmill-fighting Don Quixote. Both look upon the world from their own respective confines – the monk Brother Gabriel from his cloister, Don Miguel from a debtor's prison cell. Their divine literary outbursts are provoked by a very mundane desire indeed: Both habitats share the same slothful cook, a lady with a penchant for gallant novels. Spurred by the same simple wish of enjoying a heartier fare, both Brother Gabriel and Don Miguel de Cervantes embark on a competition to come up with the raciest, most exciting novel to win the good will of their cook.  The music captures this dialectic perfectly, conveying a grandiose arc of drama with deceptive ease and at the same time elevating the mundane to greatness. It would be tempting to diagnose enlightened undertones in the libretto as well as in the music: For as sublime as the work sounds, it remains deeply committed to the human spirit.  Two Cells in Sevilla is rounded off by Steffens' musical interpretation of five poems by fellow-German Friedrich Hölderlin, widely known for the intensely lyrical, idealistic quality of his work and his tragic descent into insanity. With these lieder's ethereal fluctuation between beauty and pain, they truly are an apt choice for an album as full of contrasts as this one.",https://www.youtube.com/watch?v=iNWSgFnW_fQ&feature=youtu.be,https://b2b.naxosusa.com/Album.aspx?product=NV6174&medium=phy,01 Classical,Classical,Classical|Opera,,,2018 Navona Records,,,,,,,,,,,,,,,,,,,,
