BDG         ,BRIDGE RECORDS,BCD9476,90404947629,"Nelson, David; Arnold, Tony; Barone, Marcantonio; Kerrigan, William; Quattro Mani","Anonymous; Crumb, George","Crumb: Vocal and Instrumental Works, Vol. 18",COMPACT DISC,1,13.25,20.99,2017,"Volume 18 of Bridge's Complete Crumb Edition features premiere recordings of two recent works (""The Yellow Moon of Andalusia"" and ""Yesteryear"") as well the premiere recording of the recently revised version of a Crumb classic, ""Celestial Mechanics"". Crumb returns to his favorite poet, Federico Garcia Lorca, for ""The Yellow Moon of Andalusia"", six settings of English translations of Lorca's work. The performance features the work's dedicatees, the brilliant American soprano Tony Arnold, and the superb pianist, Marcantonio Barone. Mr. Barone follows with Crumb's 'Thelonious Monk variations' for solo piano, ""Eine Kleine Mitternachtmusik"". Crumb was never satisfied with the ending of ""Celestial Mechanics"" and re-wrote it in 2012, recorded here for the first time. ""Yesteryear"" is a vocalise for soprano and three players, dedicated to Ms. Arnold. Pulitzer Prize and Grammy Award-winning composer George Crumb, now in his 88th year, continues to compose highly expressive, colorful and dramatic music. This new recording is a must-hear for all fans of a unique voice in contemporary music."
BDG         ,BRIDGE RECORDS,BCD9493,90404949326,"Richman, Steven; Harmonie Ensemble/New York","Bizet, Georges; Rossini, Gioachino; Tchaikovsky, Pyotr Ilyich; Toscanini, Arturo; Verdi, Giuseppe; Waldteufel, Émile",Toscanini 150th Anniversary,COMPACT DISC,1,13.25,20.99,2017,"This recording pays tribute to the legendary Italian conductor, Arturo Toscanini (1867-1957), presenting compositions and transcriptions the Maestro made, performed by longtime admirers, Steven Richman and the Harmonie Ensemble/New York. Arturo Toscanini was an Italian conductor. One of the most acclaimed musicians of the late 19th century and 20th century, he was renowned for his brilliant intensity, his restless perfectionism, his phenomenal ear for orchestral detail and sonority, and his photographic memory. As music director of the NBC Symphony Orchestra he became a household name through his radio and television broadcasts and many recordings of the operatic and symphonic repertoire. He is widely considered to have been one of the greatest conductors of the 20th century."
BRI         ,BRILLIANT,BRI94895,5028421948959,"Falcioni, Adriano","Daquin, Louis-Claude",Daquin: Nouveau Livre de Noëls,COMPACT DISC,1,6.23,9.99,2017,"Born into a family of Italian origins, Louis-Claude Daquin (1694-1772) lived in France during the reign of Louis XIV, studied with Louis Marchand, and in 1739 was named organist of the Chapelle Royale. In 1755, he was also appointed organist at Notre-Dame Cathedral. The music for which he is now best known is the Nouveau Livre de noëls, a collection of variations on traditional French Christmas songs. The noël has a distinguished lineage in French musical history, as the nearest equivalent to the English carol, an expression of joy at Christmas-time. Thus they are popular songs, of simple form, memorable melody and often pastoral character, telling the story not only of the birth of Christ but of the shepherds who rush to see the infant in the manger in Bethlehem. With the French Revolution the genre fell from favor but was revived in Paris in the late 19th century, with examples by Franck, Guilmant and Tournemire. The noels of Daquin remain pre-eminent, however, for their charm and vivacity. Adriano Falcioni has made several recordings for Brilliant Classics which have been warmly welcomed by the international press: among them substantial or complete collections of organ music by Couperin, Franck and Durufle. On this new set, recorded in July 2017, he plays the organ of l'Abbaye de Saint Guilhem le Désert in the Hérault region of France."
BRI         ,BRILLIANT,BRI95280,5028421952802,"Orchestra dell'Istituto Superiore di Studi Musicali Luigi Boccherini di Lucca; Pastrana, Guillermo; Mazzoli, GianPaolo; Pastrana, Sandra","Boccherini, Luigi; Metastasio, Pietro",Boccherini: Arie accademiche,COMPACT DISC,1,6.23,9.99,2017,"Luigi Boccherini is now best known for his chamber music, which is handsomely represented on Brilliant Classics in recordings by period-instrument ensembles. However, as part of his duties to the royal courts of Europe in which he made his long and distinguished career, Boccherini also wrote operas and zarzuelas – popular Spanish musical theatre – of which few examples survive. There are 18 extant, standalone concert arias, of unknown date, though probably composed between 1786 and 1792. Six of them are presented here, all composed for soprano, and all bold and technically challenging works which would fit within the opera seria genre. The texts are by Metastasio, prolific librettist of the period, whose classically-themed dramas were set by Salieri and Mozart, among many other composers. Sung texts are included in the booklet. The soloist on this recording is the Spanish soprano Sandra Pastrana, who has appeared in all the major Italian opera houses."
BRI         ,BRILLIANT,BRI95345,5028421953458,"Loreggian, Roberto","Gabrieli, Giovanni",COMPLETE KEYBOARD MUSIC,COMPACT DISC,3,13.25,20.99,2017,"Giovanni Gabrieli grew up in the creative atmosphere of Venice’s San Maurizio district and within the walls of St Mark’s Basilica, where he would become organist in January 1585. In the years in which Giovanni was active, the churches of Venice bore witness to the emancipation of instrumental music from vocal music. At St Mark’s, music for the organ appeared alongside liturgical choral music, independent from the latter and comprising motets and instrumental pieces. Indeed, in Gabrieli’s Venice a distinction was being made between virtuoso organ soloists and choral accompanists. His works for keyboard, whilst relatively scarce in his catalogue, embrace all of the main genres in fashion between the late 16th and early 18th centuries. This recording presents the entire body of work, and was put together predominantly on the basis of the manuscripts held by the Foà and Giordano collections in Turin. Following the removal of numerous works and the discovery of new manuscripts, the recent Charteris (C.) catalogue comprises four toccate, 16 ricercari and six canzoni da sonar. These are joined by the 11 Intonationi d’organo designed originally as introductions to vocal works or other instrumental compositions."
BRI         ,BRILLIANT,BRI95451,5028421954516,"Venturi, Marco; Scarponi, Giacomo; Scarponi, Ivo; Venturi, Luca; Cicillini, Angelo","Bartolucci, Domenico",Bartolucci: Chamber Music,COMPACT DISC,1,9.35,14.99,2017,"Domenico Bartolucci was in some ways a 20th-century descendant of the liturgical musicians who composed for the church during the 16th, 17th and 18th centuries. Born in 1917, he was appointed Master of Music at the Sistine Chapel in the Vatican, but he also taught at the Accademia Nazionale di Santa Cecilia in Rome. Most of his considerable output was, naturally, sacred in form and purpose: not only motets and mass settings but symphonic oratorios and even a sacred opera based on the life of the painter Brunelleschi. He was appointed a cardinal in 2010 and died in 2013. Very little of his music has been recorded. Here, however, is a new studio recording of his chamber music, made in the Pontifical Institute for Sacred Music in Rome. The genre of Prelude, Intermezzo and Fugue implies a keyboard work of the type written by Bach or Franck; here, however, are two examples scored for violin/cello duet and for string trio, both demonstrating Bartolucci’s considerable mastery of counterpoint. They are joined by a Piano Trio with a lovely second-movement Canzone, and a Violin Sonata of engaging richness: there are moments of great passion in the first movement, of elegiac delicacy in the slow movement, grotesque elements in the third movement, and a luminous fluidity reminiscent of Mozart in the finale."
BRI         ,BRILLIANT,BRI95498,5028421954981,Stamic Quartet,"Dvorák, Antonín",Dvorák: Complete String Quartets,COMPACT DISC,10,38.99,59.99,2017,"Given their infrequent appearances on concert programmes, Dvorák’s string quartets have done rather well in the recorded catalogues. There are several recordings of the complete cycle of 16 works, which span the composer’s career. A couple have been made by native ensembles from the composer’s Czech homeland but also a couple more by central-European ensembles such as the Stamitz Quartet, who since their foundation in 1985 have been known as leading interpreters of Czech repertoire. The approach of the Stamitz Quartet is quite different from either the Panocha or Prague ensembles, noted David Hurwitz in Classics Today: ‘more relaxed, less rhythmically charged, and gracious in an old-world sort of way… The group also gives unusual stature to the somewhat formally scattered early works, particularly the monstrous Third Quartet, which at 72 minutes has to be just about the all-time longest string quartet that ostensibly observes the rules of classical form.’ Taken as a whole, the quartets chart the evolution of Dvorák’s style, from his interest in Wagnerian music in the years prior to 1870 – in the String Quartet in D major – to the folk-infused works of his later life, such as the String Quartet in G major Op.106, and show the influence of his time in the United States, with the String Quartet in F Op.96 'American'. If the only Dvorák quartet that you’re familiar with is the ‘American’, then this set will provide an embarkation point for what should prove an immensely fruitful musical journey."
BRI         ,BRILLIANT,BRI95527,5028421955278,"Bongianino, Roberto; Leone, Enea","Aieta, Anselmo; Anonymous; Bacalov, Luis; Castillo, Catullo; Cugat, Xavier; Fernandez, Agustin; Francini, Enrique; Gardel, Carlos; Laurenz, Pedro; Piana, Sebastián; Piazzolla, Ástor; Piersanti, Franco; Stamponi, Héctor; Stroscio, Cesar; Troilo, Aníbal; Villoldo, Ángel",ARGENTINA GUITAR & BANDONEON,COMPACT DISC,2,15.59,23.99,2017,"Between 1860 and 1925, the immigrants who had settled in Argentina to seek their fortune contributed to the development of this music, giving life to forms of varied derivation such as the Cuban habanera, the milonga (a type of folk dance), the African candombe and Italian songs. More of these immigrants came originally from Italy than from any other country, and the first musicians were Italian, which explains the lyrical element in the tango: its aura of melancholy and yearning. Enea Leone and Roberto Bongianino retrace the various stages in the evolution of the tango on this album: the milonga (Milonga de mis amores, Corralera, La trampera), the tango itself (El Chocio, El Pollo Ricardo, Mi refugio, Silbando), and the vals (Pedacito de cielo, Flor de lino). Piazzolla is naturally well-represented by classics such as Histoire du Tango (originally written for guitar and flute), and others in new arrangements. There are also several solo pieces, as well as an Italian homage to the world of the Tango: two compositions that feature in well-loved Italian films, Il postino and the TV serial Il commissario Montalbano."
BRI         ,BRILLIANT,BRI95548,5028421955483,"Genova Vocal Ensemble; Proietti, Claudio; Sibi Consoni Accademia Vocale di Genova; Guadagnini, Mirko; Bettoschi, Filippo; Coladonato, Valentina; Paraninfo, Roberta","Castelnuovo-Tedesco, Mario; Shakespeare, William",Castelnuovo-Tedesco: 28 Shakespeare Sonnets - 3 Shakespeare Duets,COMPACT DISC,2,15.59,23.99,2017,"No modern record company has done more than Brilliant Classics to revive the music and reputation of the Italian-American composer Mario Castelvuovo-Tedesco. Not only in the field of guitar music for which he is most famous, but in piano music and most recently an extensive and powerful song-cycle for soprano and guitar, The Divan of Moses Ibn Ebra. Here’s another new album of the composer’s vocal music, of still greater importance: the first complete recording of his cycle of Shakespeare Sonnets, coupled with the world premiere recording of the three Shakespeare Duets. Castelnuovo-Tedesco set texts by many great poets, among them Dante, Heine and Lorca. It was for Shakespeare, however, that he nurtured his foremost passion. Having composed settings of all the standalone songs in the plays while still resident in Italy, he then turned to the sonnets while ‘isolated and proud’ in the bitter-sweet exile of Beverly Hills where he made his home for the last 30 years of his life. They were set down with astonishing fluency, more than half within less than two months in the autumn of 1945. Ultimately he put music to 32 of Shakespeare’s 154 sonnets, all in the original English, including three settings for vocal ensemble. All of them are now gathered together for the first time, together with the three Duets from 1937."
BRI         ,BRILLIANT,BRI95560,5028421955605,Duo Perfetto,"Kapustin, Nikolai",Kapustin: Complete Music for Cello and Piano,COMPACT DISC,1,9.35,14.99,2017,"Born in the Ukraine in 1937, Nikolai Kapustin has written over 160 works, most of them involving the piano of which he is himself a skilled performer. Though his music has been associated with the ‘Third Stream’ that brings together jazz and classical idioms, Kapustin rejects the term for himself: ‘the classical part is more important. The jazz style is there to give color – I don’t like jazz ‘forms’… which is why I've adopted those from classical music.’ All the same, there is an unmistakably bluesy, relaxed quality to the Second Cello Sonata from 1998. Kapustin has composed more for the cello than any other instrument, and the instrument’s natural affinity with both lyricism and melancholy make a good fit for his own style. Towards the end of the finale there is a momentary sense of dislocation as the cello launches into the Prelude from Bach’s First Cello Suite before the two instruments drag the movement back into the modern world. The First Sonata from seven years earlier is briefer and spikier, less expressively effusive but at the same time written more within the cello-sonata tradition from Brahms to Adès, with a central Sarabande and driving Scherzo. The album is completed by three miniatures, all fine examples of Kapustin’s good-humoured fusion of idioms: the Nearly Waltz, an Elegy and a Burlesque."
BRI         ,BRILLIANT,BRI95591,5028421955919,Seldom Sene,"Ayerza, María Martínez; Bach, Johann Sebastian",Bach: Goldberg Variations,COMPACT DISC,1,6.23,9.99,2017,"Bach’s set of 30 variations on an original theme were first published in 1742 and composed (so the legend has it) for Johann Gottlieb Goldberg (1727–56), harpsichordist to the Russian ambassador to the court of Saxony Count Keyserlingk. Since that time they have attracted countless arrangements for and by musicians, sometimes in order to lend further color or tease out the complex counterpoint of the variations, but more often for the privilege and the pleasure of playing this music for themselves, on instruments and in combinations that the composer could never have envisaged: string trio; saxophone quartet, even full chamber orchestra. The fine young recorder quintet Seldom Sene now makes its own contribution to this rich history of Goldberg interpretation with a version created by one of their number, Maria Martinez Ayerza. Their debut album was Taracea (‘A Mosaic of Ingenious Music Spanning Five Centuries’), praised by Gramophone: ‘The range of styles in this enterprising recital is only the most striking of several distinctive features. The programme is carefully chosen, the passage between styles cleverly judged on the whole, the contemporary works included here being especially well integrated.’"
BUZMUS      ,BUZZ MUSIC - CHALLENGE,BM010,8718503370125,MARNIX BUSSTRA QUARTET,"BUSSTRA, MARNIX",OLD SCHOOL BAND,COMPACT DISC,1,13.25,20.99,2017,"The Old School Band is the latest project of Dutch guitarist/composer Marnix Busstra. Together with his ‘friend for life’ bassplayer Norbert Sollewijn Gelpke he initiated this brand new band. Back in the early 80s they shared their first musical footsteps with the schoolband they played in, now it’s time for the Old School Band. In Marnix Busstra’s latest projects- the cooperation with renowned vibraphonist Mike Mainieri in the Mike Mainieri/Marnix Busstra Quartet, and his modern jazzband Marnix Busstra Band with pianist Rembrandt Freichs- the music was more purely jazzminded. In the Old School Band the focus is on funk! The classic combination of the electric jazzguitar and organ gives the music the sound and flavor you need to make it really funky, and the choice for the most funky musicians you can find in The Netherlands completes the concept. Marnix Busstra wrote nine brand new compositions for this debut album; different tastes, all funky. The recordings are very straight forward, no overdubs or other tricks were used. It’s a pure registration of a band playing ‘live in the studio.’"
CME CONS    ,C MAJOR ENTERTAINMENT,742208,814337014223,ARQUEZ  JOHANSSON  BREGENZ FESTIVAL CHOIR  PRAGUE PHILHARMONIC CHOIR  CHILDREN'S CHOIR OF MUSIKMITTELSCHULE BREGENZ-STAD,"Bizet, Georges; Halévy, Ludovic; Meilhac, Henri",Bizet: Carmen,DVD VIDEO,1,19.49,29.99,2017,"Georges Bizet‘s captivating music with its Spanish sounds took the world by storm: Carmen‘s Habanera and Seguidilla, like Escamillo‘s Toreador‘s Song, are known to one and all. The French composer‘s most successful opera is staged at Bregenz with a set designed by British artist Es Devlin. She has designed sets for pop stars like Adele, U2, Take That, the Pet Shop Boys and Kanye West. In collaboration with the stage director Kasper Holten, Director of Opera at the Royal Opera House in London, she has also worked at opera houses in Helsinki and Copenhagen, at the Theater an der Wien and the Royal Opera House Covent Garden. For the Danish stage director, this ""opera about destiny and obsession"" centres on ""two people who are treated as outsiders, whose paths cross and who cling to each other in a passionate but unhealthy relationship"". ""In terms of sound and, above all, visual finesse, the Carmen in Bregenz is opulent … and brilliant opera show.“ (Wiener Zeitung) ""The lake-stage in Bregenz is a venue for theatrical spectaculars, and Kasper Holten’s production of Carmen on Es Devlin’s extraordinary set was a knockout.“ (The Telegraph) ""The French singer Gaëlle Arquez proves to be a lucky find. Not only her massive, shimmering mezzo-soprano is convincing, but her high-quality acting skills as well.” (Salzburger Nachrichten)"
CME CONS    ,C MAJOR ENTERTAINMENT,742304,814337014230,ARQUEZ  JOHANSSON  BREGENZ FESTIVAL CHOIR  PRAGUE PHILHARMONIC CHOIR  CHILDREN'S CHOIR OF MUSIKMITTELSCHULE BREGENZ-STAD,"Bizet, Georges; Halévy, Ludovic; Meilhac, Henri",Bizet: Carmen,BLU-RAY DVD,1,27.29,41.99,2017,"Georges Bizet‘s captivating music with its Spanish sounds took the world by storm: Carmen‘s Habanera and Seguidilla, like Escamillo‘s Toreador‘s Song, are known to one and all. The French composer‘s most successful opera is staged at Bregenz with a set designed by British artist Es Devlin. She has designed sets for pop stars like Adele, U2, Take That, the Pet Shop Boys and Kanye West. In collaboration with the stage director Kasper Holten, Director of Opera at the Royal Opera House in London, she has also worked at opera houses in Helsinki and Copenhagen, at the Theater an der Wien and the Royal Opera House Covent Garden. For the Danish stage director, this ""opera about destiny and obsession"" centres on ""two people who are treated as outsiders, whose paths cross and who cling to each other in a passionate but unhealthy relationship"". ""In terms of sound and, above all, visual finesse, the Carmen in Bregenz is opulent … and brilliant opera show.“ (Wiener Zeitung) ""The lake-stage in Bregenz is a venue for theatrical spectaculars, and Kasper Holten’s production of Carmen on Es Devlin’s extraordinary set was a knockout.“ (The Telegraph) ""The French singer Gaëlle Arquez proves to be a lucky find. Not only her massive, shimmering mezzo-soprano is convincing, but her high-quality acting skills as well.” (Salzburger Nachrichten)"
CME CONS    ,C MAJOR ENTERTAINMENT,742408,814337014247,YAKOVLEVA  CHEREVYCHKO  WIENER STAATSBALLETT  ORCHESTER DER WIENER STAATSOPER  RHODES,"Lanchbery, John; Minkus, Ludwig",Minkus: Don Quixote,DVD VIDEO,1,19.49,29.99,2017,"Don Quixote was created by the master choreographer Marius Petipa, together with the composer Ludwig Minkus, for the Imperial Bolshoi Ballet in Moscow in 1869. Marking the 400th anniversary of Cervantes’s death, Don Quixote is here seen in the revised version by Nureyev which the French choreographer Manuel Legris – once a noted Basil himself in his days as an “étoile” in Nureyev’s Paris troupe – devised for the Wiener Staatsballett. “A Don Quixote to love … Legris and company can count the evening a total success” (Die Presse). As for the two principals, Maria Yakovleva and Denys Cherevychko as Kitri and Basil, no praise was high enough: “both are technically brilliant” (Wiener Zeitung)."
CME CONS    ,C MAJOR ENTERTAINMENT,742504,814337014254,YAKOVLEVA  CHEREVYCHKO  WIENER STAATSBALLETT  ORCHESTER DER WIENER STAATSOPER  RHODES,"Lanchbery, John; Minkus, Ludwig",Minkus: Don Quixote,BLU-RAY DVD,1,27.29,41.99,2017,"Don Quixote was created by the master choreographer Marius Petipa, together with the composer Ludwig Minkus, for the Imperial Bolshoi Ballet in Moscow in 1869. Marking the 400th anniversary of Cervantes’s death, Don Quixote is here seen in the revised version by Nureyev which the French choreographer Manuel Legris – once a noted Basil himself in his days as an “étoile” in Nureyev’s Paris troupe – devised for the Wiener Staatsballett. “A Don Quixote to love … Legris and company can count the evening a total success” (Die Presse). As for the two principals, Maria Yakovleva and Denys Cherevychko as Kitri and Basil, no praise was high enough: “both are technically brilliant” (Wiener Zeitung)."
CAP         ,CAPRICCIO RECORDINGS,C5291,845221052915,"Vladar, Stefan; Skovhus, Bo","Müller, Wilhelm; Schubert, Franz","Schubert: Winterreise, D. 911",COMPACT DISC,1,13.25,20.99,2017,"20 years ago, at the beginning of his career, the young baritone Bo Skovhus made his first recording of Schubert’s “Schöne Mullerin”. Now, as a famous opera and Lied interpreter he presents a new production of all 3 Schubert Cycles: “I’m very thankful to do this again. As a young men you do not reflect so much what happen. Now, when I’m older, I understand much more about. Especially for this cycle it’s important to have another point of view.” (Bo Skovhus) Stefan Vladar, the famous Viennese pianist and his partner on the piano, shows us the virtuosity of the piano part in a new different light."
CAP         ,CAPRICCIO RECORDINGS,C5298,845221052984,"Branch, Alan; Wagemans, Michel; Orquesta Sinfónica Ciudad de Elche; Auer, Walter; Gulyás, Márta; Kudo, Shigenori; Arimany, Claudi; Martínez, Leonardo; Mercelli, Massimo; Ritter, John Steele","Anonymous; Doppler, Franz; Doppler, Karl; Escura, Santi","F. & C. Doppler: The Complete Flute Music, Vol. 4",COMPACT DISC,1,13.25,20.99,2017,"The Doppler brothers played a dominant role in the K&K Monarchy’s musical life as composers, conductors, musicians and as orchestral soloists. They were on good terms with acknowledged artists of the era, such as Ferenc Liszt, Ferenc Erkel, or Jozsef Bajza. This is the fourth release in a set of 10 albums comprising the Dopplers' complete music for flute(s), including various arrangements. Flautist Claudi Arimany spent decades researching this project, inspiring many famous musicians to become involved in its realisation. Flutists Walter Auer, Shigenori Kudo, and Massimo Mercelli are heard alongside Claudi Arimany on this volume. Internationally renowned flautist Claudi Arimany is considered the direct heir, both in style and concept, of Jean-Pierre Rampal, his mentor and colleague. He has been performing alongside leading international orchestras as a guest soloist as well as teaching and studying flute pieces."
CAP         ,CAPRICCIO RECORDINGS,C5317,845221053172,"Behle, Daniel; Froschauer, Helmut; WDR Rundfunkorchester Köln; WDR Rundfunkchor Köln","Adam, Adolphe; Behle, Daniel; Boieldieu, François-Adrien; Brunswick, Leon-Levy; Flotow, Friedrich von; Goldmark, Karl; Jenbach, Bela; Knepler, Paul; Lehár, Franz; Leuven, Adolphe de; Löhner-Beda, Fritz; Lortzing, Albert; Marischka, Ernst; May, Hans; Mosenthal, Salomon Hermann von; Neubach, Ernst; Nicolai, Otto; Reichert, Heinz; Riese, Friedrich Wilhelm; Scribe, Eugène; Siegel, Ralph Maria; Stolz, Robert; Winkler, Gerhard; Zierer, Sebastian",Nostalgia,COMPACT DISC,1,13.25,20.99,2017,"Daniel Behle is one of the most versatile German tenors, with successes in concerts, recitals and the opera alike: “The basic idea for this programme was originally a homage to the golden 1950s and 1960s and my favourite singer of that time, Fritz Wunderlich. Earlier, not everything used to be bad, and for this reason I find it legitimate to ‘re-animate’ the greatest ‘pearls’ once more and present them to a younger audience.” Daniel Behle was nominated for a Grammy Award in 2014 in the recording of Leonardo Vinci’s Artaserse. His lieder recordings and solo CDs, including Die schöne Mullerin, Dichterliebe, Strauss songs and Bach arias, have been praised by critics. His debut album for Decca (Gluck arias with Armonia Atenea) was released in 2014."
CAP         ,CAPRICCIO RECORDINGS,C5320,845221053202,"Radio-Symphonieorchester Wien; Meister, Cornelius","Martinu, Bohuslav",Martinu: The Symphonies,COMPACT DISC,3,19.49,29.99,2017,"Martinu has suffered the fate of not enjoying the same popularity and wide appeal like Bedrich Smetana, Antonín Dvorák und Leoš Janácek on the podium. This often goes so far that his singular skill is referred to, but that the wealth of his oeuvre in all the salient genres is hardly familiar. For decades, Martinu had shied away from composing a symphony. The first one was finally to be written in the USA in 1942, followed by another one every year until 1946 (the sixth was only added to the work catalogue in 1953). For this reason, there is sometimes talk of the ‘American’ symphonies. The symphonies do mirror the events of the time, but at the same time long passages must be regarded as absolute music. Cornelius Meister is regarded as one of the finest young conductors of our day and age, and here he fantastically interprets these six symphonies with transparency, emotion, and aplomb."
CAP         ,CAPRICCIO RECORDINGS,C5327,845221053271,"You, Sung Kwon; Grosse, Berthold; Berlin Radio Symphony Orchestra, wind soloists; Götze, Anja; Königstedt, Clemens; Voigt, Alexander; Drechsel, Oliver; Baier, Mathias","Bruns, Victor",Bruns: Chamber Music For Woodwinds,COMPACT DISC,2,13.25,20.99,2017,"Victor Bruns, born 1904 in Ollila in today’s Finland, wrote over 20 solo concertos, 50 chamber pieces and several ballet works. Bruns discovered the bassoon as his true vocation and moved to the Leningrad Conservatory in 1924, until he became bassoonist at Leningrad State Opera in 1927. Bruns completed his studies in composition with Vladimir Shtsherbatshov beside his work in the orchestra and he continued his compositional studies in 1946 with Boris Blacher. He worked as bassoonist of the Staatskapelle Berlin from 1946 until his retirement in 1969 and became a frequently performed composer, popular among musicians and audience alike far beyond the borders of the German Democratic Republic, whose works continue to deserve our attention. In 1960, Victor Bruns was awarded the Art Prize of the German Democratic Republic. In 1971, he was appointed an honorary member of the Berlin State Orchestra, and 20 years later the International Double Reed Society in the USA made him an honorary member."
CPR         ,CAPRICE RECORDS,CAP 21899,7391782218992,"Schmalensee, Martin von; Månsson, Göran; Kallstrom, Patrik; Nakagawa, Karin; Ahlberg-Ek, Emma","Jonsson, Jonas; Jönsson, Olof; Månsson, Göran; Persson, Jonk Jonas",Ol' Jansa,COMPACT DISC,1,14.81,22.99,2017,"Swedish Jazz History- a series of album compilations released by Caprice Records- chronicles jazz in Sweden with representative recordings up until the 1970s. Volume 11 is a comprehensive set of four albums with a total of 62 tracks, including some unissued items. It presents a vast selection of music by artists such as Alice Babs, Monica Dominique, Nannie Porres, Monica Zetterlund, Lars Gullin, Georg Riedel, Bernt Rosengren, The Swedish Radio Jazz Group, and more. Many sources of studio and live recordings are used from different locations in Sweden. This album reflects Swedish jazz of the 1970s, characterized by internationalization and intercultural influences. Foreign Sweden-based artists like Red Mitchell, Maffy Falay and Okay Temiz worked with Swedish musicians. For instance, with its Turkish influences, the Sevda group was a forerunner in what would later develop into the World Music genre. The 1970s was a musically rich decade where older jazz coexisted with new, freely improvised forms, influenced by both American and European avant-garde artists. Different kinds of Fusion, mixing jazz with other styles and expressions, became popular, such as Jazz Rock/ Jazz Funk."
CAR         ,CARUS-VERLAG,CV83031,4009350830318,KAMMERCHOR STUTTGART  CALMUS ENSEMBLE  ENSEMBLE 94  SWR VOKALENSEMBLE STUTTGART  KNABENCHOR COLLEGIUM IUVENUM STUTTGART,VARIOUS,CHRISTMAS CAROLS DELUXE BOX,COMPACT DISC,4,27.29,41.99,2017,"Throughout the world Christmas is celebrated – and everywhere, singing Christmas carols is part of the celebrations. This limited special edition offers over 100 of the most beautiful German and international carols: For the first time, the “Weihnachtslieder” (German Christmas Carols) as well as the “Weihnachtslieder aus aller Welt” (Christmas Carols of the World) of the prize-winning LIEDERPROJEKT are being issued together in an incredible four-release set. The LIEDERPROJEKT is a charity project produced by Carus and Southwest German Radio. For every album set sold, 2 EUR will be donated to projects which promote singing with children."
CAR         ,CARUS-VERLAG,CV83042,4009350830424,"Schwandtke, Felix; Santana, Lee; Baumgartl, Margret; Harris, Jennifer; Dresdner Barockorchester; Jantschek, Isabel; Kobow, Jan; Rumpf, Felix; Horn, Eva-Maria; Sirius Viols; Neumann, Franziska; Rémy, Ludger; Kunath, Stefan; Nagel, Julian; Perl, Sarah; Schicketanz, Martin; Müller, Karina; Rademann, Hans-Christoph; Dresdner Kammerchor; Poplutz, Georg; Perl, Hille; Mäthger, Tobias; Werneburg, Marie Luise; Sämann, Gerlinde; Günther, Fernando; Otto, Friederike; Erler, David; Hofbauer, Ulrike; Lutze, Matthias; Svo","Anonymous; Bible; Mass Text; Reusner, Adam; Schütz, Heinrich","Schütz: Die Gesamteinspielung, Box 2",COMPACT DISC,8,54.59,83.99,2017,"The first part of the Heinrich Schutz Complete Recording with the Dresdner Kammerchor under Hans-Christoph Rademann has set new artistic and editorial standards. Now the second of three album sets is being released. It encompasses Volumes 9 to 14 of the Complete Recording, including the St John Passion. This work, representative of the high standard of the whole series, was awarded the German Record Critics’ Award in 2016. Once again, top performers such as Hille Perl, Lee Santana, Dorothee Mields, Harry van der Kamp, and many others join the ensemble. Vol. 9 Auferstehungshistorie (The Resurrection) (album 12) Vol. 10 Weihnachtshistorie (Christmas History) (album 13) Vol. 11 Matthäuspassion (St Matthew Passion) (CD 14) Vol. 12 Symphoniae Sacrae III (CD 15–16) Vol. 13 Johannespassion (St John Passion) (album 17) Vol. 14 Symphoniae Sacrae I (albums 18–19)."
CAR         ,CARUS-VERLAG,CV83485,4009350834859,"Johannsen, Kay; Stewart, Julie; Stuttgart Stiftsphilharmonie; Gerts, Mihhail","Johannsen, Kay",Kay Johannsen: Organ and Chamber Works,COMPACT DISC,1,14.81,22.99,2017,"Kay Johannsen is a firmly established figure in Stuttgart musical life. His concert series “Bach:vokal” in the Stiftskirche – performances of the complete sacred works of J. S. Bach – enjoys recognition nationwide. Johannsen, however, is not only a successful conductor and church musician, he is also a productive and highly-regarded composer, as his new album “Sunrise” demonstrates. It includes works for organ solo and for organ and orchestra. The German organist, harpsichordist, conductor and choir-master, Kay Johannsen, studied in Freiburg and Boston through scholarships awarded to him by the Studienstiftung des deutschen Volkes and the Bruno Walter Memorial Foundation, New York. He has won a number of prizes at national and international organ competitions, but winning first prize at the Deutscher Musikwettbewerb in 1988 was decisive for his career. Since 1994 Kay Johannsen has been the choir-master and organist at the Stiftskirche of Stuttgart, where he founded the Stuttgarter Kantorei and Ensemble 94. He also founded the solistenensemble stimmkunst in 2003."
