2019,Calliope,CAL1854,3760039833266,Frederic Chopin ,Philippe Guilhon Herebert plays Chopin,Philippe Guilhon Herebert,1,CD,14.81,14.81,"The colorful composition of this program, particularly adapted to the recital, illustrates in many ways the artistic personality of Chopin: the majesty of the third Ballad, the melancholic intensity of the Polonaise-Fantaisie, the miraculous delicacy of the second Impromptu, the monumental power of the Fantasy, and the patriotic heroism of the Polonaise. Philippe Guilhon-Herbert is an accomplished musician with an eclectic career. He studied with Michel Beroff, Denis Pascal, then with Jean-Claude Pennetier, Maria Joao Pires and Aldo Ciccolini at the Conservatoire de Paris. He graduated with first prizes for piano, chamber music, and accompaniment from the Conservatoire de Paris as well as from the Musikhochschule of Freiburg. He has devoted himself to the interpretation of the music of the twentieth century as well as to the classical repertoire.",,https://b2b.naxosusa.com/Album.aspx?product=CAL1854&medium=phy,01 Classical,Classical,,,2018 Music Place & Distribution,2018 Music Place & Distribution,,,,,,,,,,,,,,,,,,,,
2019,Cambria,CD1251,021475012510,Cole Porter ,Cabaret Songs of Madeleine Dring,Wanda Brister; Courtney Kenny; Nuala Willis,1,CD,12.47,12.47,"Cambria Master Recordings is pleased to announce Cabaret Songs of Madeleine Dring featuring performances by Dring specialist Wanda Brister, Mezzo-soprano; Courtney Kenny, piano and vocals; and Nuala Willis, contralto. The English composer Madeleine Dring (1923-1977) is best known for her rhythmic and tuneful piano works, art songs, and works for oboe. However, she also enjoyed writing and performing songs for West End Revues. Nearly all the songs on this album are premiere recordings and have not been heard since the close of the original productions. Cabaret Songs of Madeleine Dring includes some of Dring's compositions from West End Revues of the 1950s including Airs on a Shoestring, Child's Play, Fresh Airs, various cabaret songs with texts by Dring, and three arrangements of Cole Porter songs. It features Courtney Kenny, pianist and cabaret artist who was a friend of Dring and Musical Director for Child's Play in 1958 giving us a direct line to that era. Brister discovered Dring in 2000 and helped to have all the unpublished vocal works printed in 2018 by Classical Vocal Reprints. The release was recorded at Kenny's home in Sussex.",,https://b2b.naxosusa.com/Album.aspx?product=CD1251&medium=phy,04 Adult Contemporary,Vocal,,,,2018 Cambria Master Recordings,,,,,,,,,,,,,,,,,,,,
2019,Capriccio,C5354,845221053547,Walter Braunfels ,"Braunfels: Fantastical Apparitions of a Theme by Hector Berlioz, Op. 25; Sinfonia Brevis, Op. 69",Deutsche Staatsphilharmonie Rheinland-Pfalz,1,CD,13.25,13.25,"Walter Braunfels is a composer whose music died twice: Once when the Nazis declared his music degenerate art. Then again when post-war Germany had little use for the various schools of tonal music; when the arbiters of taste considered any form of romantic music  almost the whole pre-war aesthetic  to be tainted. This 7th release of Capriccios Braunfels Edition shows again his large range of colorful music and focus this time on his early great Orchestral work Fantastical Apparitions Of a Theme by Hector Berlioz, Op. 25 (1914-1917) - the first complete recording of this amazing composition, compiled with his last orchestral work, the Sinfonia brevis op. 69 (1948).",https://www.youtube.com/watch?v=TxmWKy8F3Tk,https://b2b.naxosusa.com/Album.aspx?product=C5354&medium=phy,01 Classical,Classical,Classical|Orchestral,Austria,2019 Capriccio,2019 Capriccio,,,,,,,,,,,,,,,,,,,,
2019,Capriccio,C5356,845221053561,Zara Levina ,Levina: Piano Sonatas Nos. 1 & 2; Violin Sonata; Poeme; Canzonetta; Hebrew Rhapsody,Yury Revich; Gernot Adrion; Ringela Riemke; Maria Lettberg; Katia Tchemberdji,1,CD,13.25,13.25,"After the great success and Grammy nominated album of Piano Concertos by Russian composer Zara Levina, this recording focuses now on different types of chamber music compositions by the same composer. Again, the Riga-born pianist Maria Lettberg plays the leading part on this recording and shows the high creativity of the unjustified forgotten composer. Zara Alexandrovna Levina, born 1906 in Alexandrovsk (Ukraine), witnessed two world wars, the Revolution as well as the collapse and totalitarian reconstruction of her homeland. She was under the constant ideological pressure of the existentially threatening state censorship, which was particularly exerted by the notorious RAPM (Russian Association of Proletarian Musicians) in the 1920s and 1930s, driving her to the brink of a creative and health disaster. However, Zara Levina was able to retain her own and unmistakable voice in her music. She died in Moscow on 1976 as a respected and much-performed composer beloved of musicians such as David Oistrakh, Maria Grinberg, Victor Knuschewitzki and the public alike.",,https://b2b.naxosusa.com/Album.aspx?product=C5356&medium=phy,01 Classical,Classical,Classical|Chamber Music,Austria,2019 Capriccio,2019 Capriccio,,,,,,,,,,,,,,,,,,,,
2019,Capriccio,C7305,845221073057,Various,Concerto Koln,Eberhard Zummach; Martin Sandhoff; Cordula Breuer; Michael Niesemann; David Mings; Pierre-Andre Taillard; Werner Ehrhardt; Andrea Keller; Sylvie Kraus; Werner Matzke; Gerald Hambitzer; Concerto Koln,10,CD,27.29,27.29,"Concerto Koln - today the name of this ensemble of young musicians is synonymous with a special way of performing music, mainly of the 16th and 17th centuries. With impressive skills, technique and drive they certainly open your ears to what you thought was boringly familiar by making it sound like it had never sounded before. There is no conductor, spontaneity in action and accepting responsibilities for the common goal are asked for and make for the ultimate result. Each interpretation is a unique event. Live concerts are adventures for eyes and ears. Music for Concerto Koln is an exciting adventure with every member participating creatively by using his imagination, liveliness and team spirit. On the present album, the ensemble presents works by Vivaldi, Bach and his sons, Kraus, Mozart, and more.",,https://b2b.naxosusa.com/Album.aspx?product=C7305&medium=phy,01 Classical,Classical,Classical|Orchestral,Austria,2019 Capriccio,2019 Capriccio,,,,,,,,,,,,,,,,,,,,
2019,Carus,CV83496,4009350834965,Kay Johannsen ,Rejoice - Vocal Music by Kay Johannsen,solistenensemble stimmkunst; Julie Stewart-Lafin; Gotz Payer; Kay Johannsen; Kensuke Ohira ,1,CD,14.81,14.81,"The solistenensemble stimmkunst, founded in 2003 for the widely-acclaimed concert cycle Bach:vokal at the Stiftskirche Stuttgart, presents vocal music composed by Kay Johannsen. Johannsen  Kantor of the Stiftskirche, an organist with a busy international career, passionate improviser, enquiring choral and orchestral conductor, and composer with a fine feeling for sound and rhythm  wrote the pieces between 2001 and 2018. The varied program includes compositions for different unaccompanied choral scorings, plus works for solo, choir and instrumental accompaniment. Kay Johannsen studied in Freiburg and Boston as a scholarship holder of the Studienstiftung des Deutschen Volkes and the Bruno Walter Memorial Foundation (New York). Since 1994 he has been kantor at the Stiftskirche in Stuttgart, director of the weekly Stunde der Kirchenmusik, of the Stuttgarter Kantorei, the solistenensemble stimmkunst, the Stiftsphilharmonie, the ensemble Stiftsbarock Stuttgart and of the concert series Bach:vokal 2011-2021.",,https://b2b.naxosusa.com/Album.aspx?product=CV83496&medium=phy,01 Classical,Classical,Classical|Contemporary Era,Germany,2018 Carus-Verlag,2018 Carus-Verlag,,,,,,,,,,,,,,,,,,,,
2019,Carus,CV83497,4009350834972,Antoine Brumel; Nicolas Gombert; Josquin des Prez; Cipriano de Rore; Thomas Stoltzer; Johann Walter ,Amarcord & Calmus Ensemble: Leipziger Disputation,Amarcord; Calmus Ensemble; Anna Kellnhofer; Isabel Schicketanz,1,CD,14.81,14.81,"This release is the first joint project of the internationally renowned Leipzig vocal ensembles amarcord and Calmus. The centerpiece is the splendid sonority of the twelve-part Mass by Antoine Brumel, which is said to have been performed on the occasion of the famous disputation between Martin Luther and theologian Johannes Eck 1519 in St. Thomass Church. It was a highlight of musical life in Leipzig and, at the same time, a milestone in polyphonic vocal music. The mass is complemented by compositions by Josquin des Prz, Johann Walter, Thomas Stoltzer and others. amarcord is a German male vocal ensemble based in Leipzig. Founded in 1992, the group primarily performs Medieval music, Renaissance music, and works by contemporary composers. Calmus is made up of five Leipzig musicians who are known for their perfect blend of sound, precision, lightness and wit. The reach of the groups activities is constantly expanding, taking them throughout Europe as well as to North and South America.",https://youtu.be/ArOcY_P41b8,https://b2b.naxosusa.com/Album.aspx?product=CV83497&medium=phy,01 Classical,Classical,Classical|Renaissance,Germany,2018 Carus-Verlag,2019 Carus-Verlag,,,,,,,,,,,,,,,,,,,,
2019,CD Accord,ACD246,5902176502461,Tekla Badarzewska; Natalia Janotha; Helena Krzyzanowska; Wanda Landowska; Helena Lopuska; Leokadia Myszynska-Woyciechowska; Zofia Ossendowska; Jadwiga Sarnecka; Maria Szymanowska ,Magdalena Lisak: The Salon of Polish Women Composers,Magdalena Lisak ,1,CD,7.79,7.79,"The emergence of salons is considered by sociologists as a key aspect of the revolution from which modern culture was to arise. Proust describes, for instance, the salon of Mme Verdurin. Salons were something more than merely a meeting place for the society. Today we would call them institutions operating in the art market. It was in salons that new works were commented upon, artists judged, and leading trends in music were established. Salons run by women played a special role in the 19th century. One of these was the Petersburg salon maintained in 182731 by the famous Polish artist Maria Szymanowska, official court pianist to the Tsarinas Maria Feodorovna and Yelisaveta Alexeievna of Russia. Three years after Maria Szymanowskas death (or a bit earlier) another woman artist was born in Mlawa (Mazovia region). It was Tekla Badarzewska, author of more than a dozen piano miniatures, who gained fame with her Maidens Prayer, published in Warsaw in 1856 with the subheading a melody for piano.  In the year of the composition of The Maidens Prayer, a would-be mistress of the piano was born in Warsaw  Natalia Janotha, who followed in Szymanowskas footsteps, giving concerts worldwide and collecting the titles of court pianist. Neither the name of Leokadia Myszynska-Wojciechowska nor that of Helena Krzyzanowska, nearly ten years her junior, can be found in course books of Polish music history  though they well deserve a place in such publications. The present release has been recorded on Pleyel piano, built in 1842 in Paris, renovated in 2010.",,https://b2b.naxosusa.com/Album.aspx?product=ACD246&medium=phy,01 Classical,Classical,,Poland,2018 CD Accord,2018 Slaskie Towarzystwo Muzyczne,,,,,,,,,,,,,,,,,,,,
2019,Cedille,CDR 185,735131918527,Clarice Assad; Reena Esmail; Jennifer Higdon; Jessie Montgomery; Florence Price ,Project W - Works by Diverse Women Composers,Chicago Sinfonietta,1,CD,13.25,13.25,"Conductor Mei-Ann Chen and the Chicago Sinfonietta  the adventurous, MacArthur Award-winning orchestra that champions racial, ethnic, and gender diversity in classical music  give world-premiere recordings of newly commissioned American works by Jennifer Higdon, Clarice Assad, Jessie Montgomery, and Reena Esmail on Project W: Works by Diverse Women Composers, the capstone project of its 30th anniversary season. Higdon, winner of a Pulitzer Prize and two Grammy Awards, invites listeners to luxuriate in the beauty of a virtuosic string orchestra with Dance Card, a five-moment suite that San Francisco Classical Voice praised for its pleasurable sounds and intellectual heft. Assad is a Grammy-nominated, Brazilian-American composer and performer. Her Sin Fronteras (Without Borders) lives up to its title with an exotic blend of musical influences from throughout the Americas. Juilliard-trained African-American composer Montgomery, a violinist member of the acclaimed Catalyst Quartet and a collaborator with Yo-Yo Mas Silkroad Ensemble, imbues her Coincident Dances with the frenetic energy and multicultural sound worlds of her native New York City. Esmail, an Indian-American graduate of Juilliard and the Yale School of Music, draws from Western and Hindustani (north Indian) classical music for #metoo, a composition rooted in her own personal experiences. Founded by pioneering African-American conductor Paul Freeman (19362015), the Chicago Sinfonietta also presents the first-ever recording William Grant Stills orchestral arrangement of Florence Prices buoyant, lyrical Dances in the Canebrakes.",,https://b2b.naxosusa.com/Album.aspx?product=CDR%20185&medium=phy,01 Classical,Classical,,United States,2019 Cedille Records,2019 Cedille Records,,,,,,,,,,,,,,,,,,,,
2019,Centaur Records,CRC3645,044747364520,Anton S. Arensky; Ernest Bloch; Gabriel Faure; Felix Mendelssohn; Sergei Rachmaninoff; Japanese Folk Song; Max Stern,Rebecca Rush & Friedrich Edelmann: Songs Without Words,Rebecca Rust; Friedrich Edelmann; Nikolai Gangnus,1,CD,13.25,13.25,"Rebecca Rust and Friedrich Edelmann (cellist and bassoonist, respectively) have played together in duos, trios, and larger chamber music groups for over 30 years. From their home base in Germany, this husband and wife team performs in America, Europe, and Japan including radio and TV productions. As a duo or single together with piano they have recorded fourteen well-received albums. This new release is a wide-ranging yet well-integrated program of works for cello and piano, cello and bassoon, and cello, bassoon and piano together. The duo is joined by pianist Nikolai Gangnus,",,https://b2b.naxosusa.com/Album.aspx?product=CRC3645&medium=phy,01 Classical,Classical,,,2017 Centaur Records,2017 Centaur Records,,,,,,,,,,,,,,,,,,,,
2019,Centaur Records,CRC3678,044747367828,Artur Schnabel; Franz Schubert ,William Harvey & Frederic Chiu: Schnabel & Schubert,William Harvey; Frederic Chiu ,1,CD,13.25,13.25,"The great pianist Artur Schnabel was also a significant composer. This album features his seldom-heard Sonata for Solo Violin, a massive piece lasting over 45 minutes. The other work is the Franz Schubert Fantasy for Violin and Piano in C Major, D. 934. Recently named concertmaster of Mexicos premier orchestra, the Orquesta Sinfonica Nacional, violinist, conductor, and composer William Harvey has appeared as violin soloist at Carnegie Hall with the New York Youth Symphony and has performed concerti with orchestras in Argentina, the Philippines, Mexico, and the United States. For 4 years, he served as the Violin and Viola Teacher at Afghanistan National Institute of Music. He also founded the Afghan Youth Orchestra. Frederic Chiu's intriguing piano-playing and teaching springs from a diverse set of experiences and interests: his Asian/American/European background, his musical training, and an early and ongoing exploration of artificial intelligence and human psychology, especially the body-mind-heart connection. He has over 25 albums in his discography.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3678&medium=phy,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2019,Centaur Records,CRC3687,044747368726,Erik Lund ,Memos - Music by Erik Lund,"Jupiter String Quartet; Nelson Lee; Megan Freivogel; Elizabeth Freivogel; Daniel McDonough; Univerity of Illinois Saxophone Emsemble; Michael Holmes; Noa Even; Henning Schroder; Collin Wilson; Nathan Mandel Chris Anderson; Ben Kenis; James Sprigner Joyce Griggs, Heidi Radtke Siberz; David Tribley Sam Falcone, Phil Pierick; Yu-Chen Wang; Fidelio Trio; Darragh Morgan; Robin Michael; Mary Dullea; Han-Jui Chen; Drew Whiting; Casey Dierlam; Dorothy Martirano; University of Illinois Modern Ensemble; Melody Chua; Dongseok Yu; David Kashevaroff; Katherine Aydelott; Julie Rochus; Keven Lewis; Michael O. Abbott; Tomoko Ono; Trent Shuey; Colin Rambert; Qian Yin; Erika Zelada; Sabrina McKenzie; Su Yuon Lee; Guilherme Ehrat Zils",1,CD,13.25,13.25,"Memos is loosely related to a series of five essays by Italo Calvino, titled Six Memos for the Next Millennium. Composer Erik Lund found this work to be a fascinating read, and he felt that meaningful analogies could be made to sound and music. Erik Lund composes music as analogies and commentaries. As such, his works are usually born of ideas and sources that are not inherently musical, where he takes as his task the process of transforming these ideas into the sound domain. The result has been music which has been described as dramatic and gripping (Martin Adams, Irish Times). Erik Lund is professor of music composition at the University of Illinois, a composer of acoustic and electroacoustic music, and an active performer of both composed and improvised music. His compositions have won the League of Composers, International Society for Contemporary Music (ISCM) and ASCAP composition competitions, and he has received grants for his work from the Musik Biennale-Berlin Festival, Meet the Composer, ASCAP, the Illinois Arts Council, and the Research Board of the University of Illinois.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3687&medium=phy,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2019,Centaur Records,CRC3689,044747368924,Joshua Burel; David T. Little; Lansing McLoskey; Steven Stucky ,What is Noise: Equivocal Duration,What Is Noise ,1,CD,13.25,13.25,"What Is Noise is an award-winning ensemble that has performed throughout the United States. The ensemble made its Carnegie Hall debut in May of 2014 as part of their American Stories concert tour that included performances in Florida, South Carolina, North Carolina, Virginia, and New York. What Is Noise is a 501(c)(3) non-profit organization that is passionate about building community through music by performing culturally relevant concerts that connect audiences with musicians and composers of their time. The sextet remains a strong advocate for new music and educational outreach. The present release, Equivocal Duration, features contemporary pieces for various mixes of flute, clarinet, percussion, piano, violin, and cello.",,https://b2b.naxosusa.com/Album.aspx?product=CRC3689&medium=phy,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2019,Challenge Classics,CC 72805,0608917280524,Radames Gnattali ,Gnattali: Flor da Noite - Music for Violin & Piano,Floor Braam; Luis Rabello ,1,CD,13.25,13.25,"The music of Radames Gnattali stands very distinguished on the Brazilian classical music landscape given the composers unique background: a hybrid of classical virtuoso pianist, composer of symphonies, concertos and sophisticated chamber music and popular composer who immensely contributed to different musical styles in the Brazilian music scene such as the samba, choro, bossa nova and Brazilian jazz. Gnattali started his career as a classical pianist and was considered one of the greatest virtuosos of his generation. He spent a great part of his life as the composer, arranger, and conductor of the National Radio orchestra in Rio de Janeiro. It was in 2005, thanks to Roberto Gnattali, that I had my first immersion in Gnattalis universe. Roberto Gnattali, composer and teacher at the University of Rio de Janeiro, is the nephew of Radames Gnattali. Nowadays considered the curator of Radames Gnattalis music, Roberto is an expert of all his uncles recordings and compositions. Gnattalis widow surprised me with an unexpected present when she allowed me to take the digital copies of all music Gnattali has written for piano, that included solo, chamber, and concertos. The present album is a fortunate consequence of that! Luis Rabello",,https://b2b.naxosusa.com/Album.aspx?product=CC%2072805&medium=phy,01 Classical,Classical,,Austria,2018 Challenge Classics,2018 Challenge Classics,,,,,,,,,,,,,,,,,,,,
2019,Challenge Records,CR 73468,0608917346824,Markus Burger ,"Markus Burger, Peter Erskine, & Bob Magnusson: Accidental Tourists - The Alaska Sessions",Markus Burger; Peter Erskine; Bob Magnusson,1,CD,13.25,13.25,"Markus Burger writes of his new release: Since I was a child, I have loved the outdoors and fell in love with the vast wilderness of Alaska and Iceland. In 2000 I visited Iceland for the first time and wrote most of the songs for my solo piano release Ultreya which came out in 2001 on Jazzline Records. It took me until 2002 to go to Alaska and visit Valdez and the Kenai Peninsula. I was blown away by the beauty of Alaska and the uniqueness of the folks that live there. Through my affiliation with Idyllwilds Jazz Academy director Marshall Hawkins, one of the finest bassists on the West coast and a great Jazz Educator, I was fortunate enough to start teaching for a few semesters in Homer Alaska. In 2015 and 2016 I got to visit Kodiak Island, which left a lifetime impression on me. The songs on this album were written in Alaska over the years of my trips to this wilderness state. When planning this albums recording session, I asked Bob Magnusson to play bass, because we share the love of musical elegance and simplicity- and because I truly love Bobs bass sound (like so many others before me). I have admired Peter Erskine since I first heard him perform with his ECM Trio featuring John Taylor and Palle Danielsson. I love his playing and his compositions and I was thrilled when he agreed to be part of this musical projectJim Linahon has been the sound wizard behind all of my albums for Challenge Records and he is in my humble opinion one of the finest engineers and producers for Jazz in the U.S. today. He was delighted that Microtech Gefell and DPA send him their fienst microphones to capture every nuance of our trios playing",,https://b2b.naxosusa.com/Album.aspx?product=CR%2073468&medium=phy,02 Jazz,Jazz,,Austria,2018 Challenge Records,2018 Challenge Records,,,,,,,,,,,,,,,,,,,,
2019,Champs Hill Records,CHRCD147,5060212591548,Bela Bartok; Ludwig van Beethoven; Claude Debussy ,Benyounes Quartet: Innovators,Benyounes Quartet ,1,CD,13.25,13.25,"Debussy's great service to music was to reawaken among all musicians an awareness of harmony and its possibilities. In that, he was just as important as Beethoven, who revealed to us the possibilities of progressive form Now, what I am always asking myself is this: is it possible to make a synthesis of these three great masters, a living synthesis that will be valid for our time? (Bela Bartok) This album presents three defining works of the string quartet repertoire, innovative and experimental. The Benyounes Quartet, formed 10 years ago at the Royal Northern College of Music, are Zara Benyounes  Violin, Emily Holland  Violin, Sara Roberts  Viola, Kim Vaughan  Cello. Recipients of the Royal Philharmonic Societys Julius Isserlis Scholarship, the quartets international accolades also include prizes at both the 2014 Orlando International String Quartet Competition and the International Sandor Vegh String Quartet Competition in Budapest. The quartet studied with Professor Gabor TakacsNagy at the Haute cole de Musique in Geneva. They have also worked closely with Peter Cropper, Quatuor Ebne, Eberhard Feltz, Andrs Keller and David Waterman, at centers such as Pro Quartet, Aldeburgh and IMS Prussia Cove. The quartet held the Richard Carne Junior Fellowship at Trinity Laban Conservatoire of Music and Dance (2011-13) and is currently resident at Bangor University. This is their first full recording for Champs Hill Records, having contributed to the critically-acclaimed complete Mendelssohn cycle.",,https://b2b.naxosusa.com/Album.aspx?product=CHRCD147&medium=phy,01 Classical,Classical,,Czech Republic,2019 Champs Hill Records,2019 Champs Hill Records,,,,,,,,,,,,,,,,,,,,
2019,Chandos,CHAN 20032,095115203224,Manuel de Falla ,Falla: Le Vide Breve,Nancy Fabiola Herrera; Cristina Faus; Aquiles Machado; Jose Antonio Lopez; Raquel Lojendio; Josep Miquel Ramon; Segundo Falcon; Gustavo Pena; Vicente Coves; RTVE Symphony Chorus; BBC Philharmonic,1,CD,14.03,14.03,"La vida breve is the first great work by Manuel de Falla, not only on account of the brilliance of his achievement, but also because in this score the powerful musical personality of the composer shines through. It introduces an orchestral scope that was previously unheard of in Hispanic musical theatre; there are direct references to folklore; there is the very remarkable role of the choir, and the incredible ability to evoke the magic of the Albaicn in Granada. The idea of the story came to Falla when he read, in the periodical Blanco y Negro, a short poem of clear social content, written by Carlos Fernndez-Shaw, which would become the heart of the libretto. I am filled with emotion at the prospect of releasing this disc, because for all Spanish conductors Manuel de Fallas La vida breve is the highpoint of Spanish opera and a fundamental work in our repertoire. (Juanjo Mena)",,https://b2b.naxosusa.com/Album.aspx?product=CHAN%2020032&medium=phy,01 Classical,Classical,,United Kingdom,2019 Chandos Records Ltd.,2019 Chandos Records Ltd.,,,,,,,,,,,,,,,,,,,,
2019,Chandos,CHAN 20085,095115208526,Ludwig van Beethoven ,Imogen Cooper plays Beethoven,Imogen Cooper ,1,CD,14.03,14.03,"Regarded as one of the finest interpreters of classical and romantic repertoire, Imogen Cooper is internationally renowned for her virtuosity and lyricism. This recording is her sixth release on Chandos Records, following earlier discs of works by Liszt, Wagner, Brahms, Chopin, and Robert and Clara Schumann. Imogen Cooper writes: Beethovens Diabelli Variations are rightly considered to be among the greatest works for solo piano ever composed, by Beethoven or anyone else. It is incontrovertible that there is not one superfluous note in this huge masterpiece  each variation is flawless in construction and imagination, and in depth of characterisation. The breadth of ideas is limitless. Each variation tells a whole story, and for all that some are connected in mood, it is no mean feat as a performer to respect the huge scope of Beethovens vision. Imogen Cooper plays a Steinway Model D, and was recorded in the concert Hall at Snape Maltings, Suffolk.",,https://b2b.naxosusa.com/Album.aspx?product=CHAN%2020085&medium=phy,01 Classical,Classical,,United Kingdom,2019 Chandos Records,2019 Chandos Records,,,,,,,,,,,,,,,,,,,,
2019,Chandos,CHAN 20132,095115213223,Jaques Ibert; Jules Massenet; Henri Sauguet ,Estonian National Symphony Orchestra: French Music for Ballet,Estonian National Symphony Orchestra,1,CD,14.03,14.03,"In this fascinating recording the legendary Neeme Jrvi explores two lesser-known French ballets by Sauguet and Ibert, complemented by the Ballet Suite from Massenets opera Hrodiade. Sauguet studied composition with Canteloube and Koechlin. He wrote in a variety of genres, notably for radio and for film, but his ballet scores  more than twenty of them  were central to his output. Les Forains, (The Showfolk), was first performed at the Thtre des Champs-lyses in March 1945. The cast was led by the works brilliant young choreographer, Roland Petit, and conducted by Andr Cluytens. Saugets wide-ranging influences, notably the orchestration of Richard Strauss as well as the works of Satie and les Six, give his work a flowing, openly melodic style that is immediately appealing and full of wit and charm. Following the success of Les Forains, and the formal establishment in October 1945 of Les Ballets des Champs-lyses, Roland Petit and Boris Kochno devised a number of new ballets for the company. One of these was Iberts Les Amours de Jupiter, premiered on 9 March 1946 with a cast led by Petit himself as Jupiter",,https://b2b.naxosusa.com/Album.aspx?product=CHAN%2020132&medium=phy,01 Classical,Classical,,United Kingdom,2019 Chandos Records,2019 Chandos Records,,,,,,,,,,,,,,,,,,,,
2019,Chandos,CHSA 5228(2),095115522820,Hector Berlioz ,"Berlioz: L'enfance du Christ, Op.25",Sasha Cooke; Roderick Williams; Matthew Brook; Andrew Staples; Shane Lowrencev; Andrew Goodwin; Matthew Brook; Melbourne Symphony Orchestra Chorus; Malbourne Symphony Orchestra,2,Hybrid SACD,15.59,15.59,"Berlioz wrote his own text for LEnfance du Christ, which he composed in 1853 and 1854. It was first performed at the Salle Herz, Paris on 10 December 1854, with Berlioz conducting. He described the work as a Trilogie sacre. The first of its three sections depicts King Herod ordering the massacre of all newborn children in Judaea; the second shows Mary, Joseph, and Jesus setting out for Egypt to avoid the slaughter, having been warned by angels; and the final section portrays their arrival in the Egyptian town of Sas where they are given refuge by a family of Ishmaelites. Berlioz was not religious as an adult but remained all his life susceptible to the beauty of the religious music that had enraptured him as a child. Sir Andrew Davis conducts the Melbourne Symphony Orchestra and MSO Chorus and an outstanding team of soloists in this Surround Sound SACD recording.",,https://b2b.naxosusa.com/Album.aspx?product=CHSA%205228(2)&medium=phy,01 Classical,Classical,,United Kingdom,2019 Chandos Records,2019 Chandos Records,,,,,,,,,,,,,,,,,,,,
2019,Chateau de Versailles,CVS006,3770011431052,Francesco Cavalli ,Cavalli: Missa 1660,Galilei Consort,1,CD,14.81,14.81,"Mazarin managed to sign the Treaty of Paris which validates the future Peace of the Pyrenees, and therefore the marriage of Louis XIV with the Infanta of Spain in 1660. In the context of these celebrations, the French ambassador in Venice, commissions a mass from Cavalli the greatest composer of his time. He thus composed this sumptuous Missa performed in January 1660 in the Basilica of San Giovanni e Paolo and brought together the best voices and most famous musicians around viols, violins, cornets and trumpets in a spatialization in the Venetian custom. In this recording, Benjamin Chnier takes on this chef doeuvre which celebrates France and Louis XIV with brilliant soloists and a strategy of spatialization in the Royal Chapel which recreates the splendid sound of 1660.",,https://b2b.naxosusa.com/Album.aspx?product=CVS006&medium=phy,01 Classical,Classical,,Germany,2018 Chteau de Versailles Spectacles,2019 Chteau de Versailles Spectacles,,,,,,,,,,,,,,,,,,,,
2019,Claudio Records,CC4628-2,5016198462822,Richard Rodney Bennett; Timothy Bowers; John W. Duarte; Oliver Hunt; John Tavener; Sir William Walton ,Andrew Keeping: British Guitar,Andrew Keeping,1,CD,13.25,13.25,"This album is a limited edition rerelease of the 1996 premiere recording of Andrew Keeping. He presents two works by the renowned composers John W. Duarte and Oliver Hunt, both of whom were friends of Andrew Keeping and who he worked closely with on this production. The original release of this album received rave reviews in all of the Hi-fi press as well as Guitar magazines. Andrew Keeping graduated from the Royal Academy of Music in London, studying under Michael Lewin, Timothy Walker and Bob Spencer, and in masterclasses with John Williams, Julian Bream, Robert Tear and Eduardo Fernandez. This followed an intensive five years being taught by the renowned professor and composer Oliver Hunt. He has appeared at venues worldwide including broadcasts on both radio and television. He works in partnership with various international singers and instrumentalists. His intimate drawing-room recitals have included performances before Pope John Paul II, and members of the British and Spanish Royal Families.",,https://b2b.naxosusa.com/Album.aspx?product=CC4628-2&medium=phy,01 Classical,Classical,Classical|Guitar,United Kingdom,Claudio Records Ltd,Claudio Records ltd,,,,,,,,,,,,,,,,,,,,
2019,Concerto,CD 2112,8012665211211,Gioachino Rossini ,"The Rossini Project, Vol. 1 - The Young Rossini",Orchestra della Svizzera italiana; Dmitry Korchak; Coro della Radiotelevisione svizzera,1,CD,13.25,13.25,"In Rossinis year Concerto Classics is pleased to announce a multi-year agreement with one of the most prestigious European orchestral groupings: the Orchestra della Svizzera Italiana (OSI), conducted by Markus Poschner and accompanied from time to time by important soloists, is committed, from year 2018 until the whole of year 2020, to the exploration and production of a considerable part of Rossinis repertoire that is still unedited or that has been rarely performed. The OSI has been making their presence felt on the European music scene with performances that are both innovative and persuasive. The OSI has two main performing venues: one at the Sala Teatro LAC, where it is resident orchestra and performs with leading international artists; the other at the Auditorio Stelio Molo RSI in Lugano, which provides a performing space for different kinds of musicians with distinctive repertoires. Also of importance are the orchestras opera and dance co-productions with Italian Switzerlands principal musical institutions and with international partners, as well as its ever more frequent tours and appearances at festivals. This first volume presents first world recordings of some of the young composers symphonies and operatic arias.",,https://b2b.naxosusa.com/Album.aspx?product=CD%202112&medium=phy,01 Classical,Classical,,,2018 Fosi Under Exclusive License To Musicmedia Srl,2018 Fosi Under Exclusive License To Musicmedia Srl,,,,,,,,,,,,,,,,,,,,
